   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.80057093E+003   2.80137313E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80229074E+003   0.00000000E+000   2.80163631E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.82142529E+003   2.82219043E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82300531E+003   0.00000000E+000   2.82245096E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.85403701E+003   2.85476496E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85576407E+003   0.00000000E+000   2.85512766E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.85459280E+003   2.85530966E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85632538E+003   0.00000000E+000   2.85569152E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.85528371E+003   2.85600710E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85702504E+003   0.00000000E+000   2.85639512E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.85595309E+003   2.85668125E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85770692E+003   0.00000000E+000   2.85707186E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.85661871E+003   2.85735006E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85838488E+003   0.00000000E+000   2.85774353E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.85727050E+003   2.85800451E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85904914E+003   0.00000000E+000   2.85840133E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.85790530E+003   2.85864153E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85969658E+003   0.00000000E+000   2.85904209E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.85852487E+003   2.85926298E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86032900E+003   0.00000000E+000   2.85966775E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.85913893E+003   2.85987834E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86095553E+003   0.00000000E+000   2.86028748E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.85973762E+003   2.86047793E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86156673E+003   0.00000000E+000   2.86089190E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.86032849E+003   2.86106933E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86217002E+003   0.00000000E+000   2.86148850E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.86091295E+003   2.86165393E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86276672E+003   0.00000000E+000   2.86207872E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.86149406E+003   2.86223485E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86335979E+003   0.00000000E+000   2.86266557E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.86207094E+003   2.86281121E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86394825E+003   0.00000000E+000   2.86324814E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.86263769E+003   2.86337706E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86452625E+003   0.00000000E+000   2.86382062E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.86316930E+003   2.86390761E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86506908E+003   0.00000000E+000   2.86435775E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
