   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996239E+001   1.00002270E+000   4.34297230E-004   1.19999997E+001   0.00000000E+000  -1.04225584E-020  -1.61774969E-020  -1.19999997E+001   1.27514027E-020   8.67361738E-020  -2.16840434E-020   1.28724315E-004   1.21808192E-004  -2.50532507E-004   1.25266400E-004   1.22739654E-006   9.55632175E-006
       2       1     1.19992427E+001   1.00002270E+000   8.74892561E-004   1.19999997E+001   0.00000000E+000   1.23597327E-021   1.93523867E-020  -1.19999997E+001   2.29505966E-020   0.00000000E+000   1.08420217E-020   2.59316055E-004   2.45382197E-004  -5.04698252E-004   2.52349420E-004   2.47289674E-006   1.92493474E-005
       3       1     1.19988558E+001   1.00002270E+000   1.32201519E-003   1.19999997E+001   0.00000000E+000   8.56214652E-021  -2.76493392E-020  -1.19999997E+001   3.87626141E-021   0.00000000E+000   0.00000000E+000   3.91841359E-004   3.70787982E-004  -7.62629341E-004   3.81315116E-004   3.73790169E-006   2.90876264E-005
       4       1     1.19984661E+001   1.00002270E+000   1.77235994E-003   1.19999997E+001   0.00000000E+000  -3.99544779E-021  -2.19151577E-020  -1.19999997E+001   1.59109225E-020  -2.16840434E-020   1.08420217E-019   5.25321606E-004   4.97097556E-004  -1.02241916E-003   5.11210178E-004   5.01228635E-006   3.89969766E-005
       5       1     1.19980737E+001   1.00002270E+000   2.22595129E-003   1.19999997E+001   0.00000000E+000  -9.92360309E-021   1.92442742E-020  -1.19999997E+001   9.57618723E-021   2.16840434E-020   8.67361738E-020   6.59764194E-004   6.24317640E-004  -1.28408183E-003   6.42041666E-004   6.29593828E-006   4.89779921E-005
       6       1     1.19976784E+001   1.00002270E+000   2.68278800E-003   1.19999997E+001   0.00000000E+000   2.60280652E-021   1.23046425E-020  -1.19999997E+001  -1.05752663E-020  -8.67361738E-020   0.00000000E+000   7.95168664E-004   7.52447977E-004  -1.54761664E-003   7.73809224E-004   7.58879014E-006   5.90307176E-005
       7       1     1.19972803E+001   1.00002270E+000   3.14287161E-003   1.19999997E+001   0.00000000E+000   2.55714615E-021  -5.50265359E-020  -1.19999997E+001   1.05288305E-020   8.67361738E-020   0.00000000E+000   9.31535451E-004   8.81489023E-004  -1.81302447E-003   9.06513295E-004   8.89084953E-006   6.91551901E-005
       8       1     1.19968794E+001   1.00002270E+000   3.60620212E-003   1.19999997E+001   0.00000000E+000   2.03089384E-021  -4.12490156E-020  -1.19999997E+001   1.04025510E-020  -4.33680869E-020  -6.50521303E-020   1.06886455E-003   1.01144078E-003  -2.08030533E-003   1.04015388E-003   1.02021230E-005   7.93514138E-005
       9       1     1.19964757E+001   1.00002270E+000   4.07277895E-003   1.19999997E+001   0.00000000E+000  -8.46288485E-021  -3.71650595E-020  -1.19999997E+001   4.89782946E-021   1.08420217E-019   2.16840434E-020   1.20715578E-003   1.14230311E-003  -2.34945888E-003   1.17473081E-003   1.15226139E-005   8.96193815E-005
      10       1     1.19960692E+001   1.00002270E+000   4.54260177E-003   1.19999997E+001   0.00000000E+000   1.50538600E-020  -4.90732343E-020  -1.19999997E+001   1.66273333E-020   0.00000000E+000   6.50521303E-020   1.34640903E-003   1.27407590E-003  -2.62048493E-003   1.31024399E-003   1.28523280E-005   9.99590909E-005
      11       1     1.19956599E+001   1.00002270E+000   5.01567170E-003   1.19999997E+001   0.00000000E+000  -5.49876584E-021   3.09635210E-020  -1.19999997E+001   1.52146846E-020   0.00000000E+000  -8.67361738E-020   1.48662464E-003   1.40675948E-003  -2.89338412E-003   1.44669375E-003   1.41912717E-005   1.10370565E-004
      12       1     1.19952478E+001   1.00002270E+000   5.49198828E-003   1.19999997E+001   0.00000000E+000  -6.07961207E-021   5.23466361E-020  -1.19999997E+001   1.01732772E-020   2.16840434E-020   6.50521303E-020   1.62780246E-003   1.54035372E-003  -3.16815619E-003   1.58407994E-003   1.55394507E-005   1.20853797E-004
      13       1     1.19948329E+001   1.00002270E+000   5.97155221E-003   1.19999997E+001   0.00000000E+000   7.82942993E-021  -6.08372315E-020  -1.19999997E+001  -3.51185836E-020  -6.50521303E-020  -1.30104261E-019   1.76994271E-003   1.67485884E-003  -3.44480154E-003   1.72240278E-003   1.68968733E-005   1.31408804E-004
      14       1     1.19944152E+001   1.00002270E+000   6.45436440E-003   1.19999997E+001   0.00000000E+000   9.54400991E-021   4.94198230E-020  -1.19999997E+001   1.02426156E-020  -6.50521303E-020  -4.33680869E-020   1.91304563E-003   1.81027507E-003  -3.72332070E-003   1.86166253E-003   1.82635493E-005   1.42035604E-004
      15       1     1.19939947E+001   1.00002270E+000   6.94042626E-003   1.19999997E+001   0.00000000E+000   1.04224757E-021  -1.83945116E-020  -1.19999997E+001   7.48995760E-021   2.16840434E-020  -8.67361738E-020   2.05711166E-003   1.94660283E-003  -4.00371449E-003   2.00185958E-003   1.96394886E-005   1.52734228E-004
      16       1     1.19935713E+001   1.00002270E+000   7.42973903E-003   1.19999997E+001   0.00000000E+000   1.30297490E-021   3.59394260E-020  -1.19999997E+001   7.22563462E-021  -4.33680869E-020   4.33680869E-020   2.20214116E-003   2.08384245E-003  -4.28598361E-003   2.14299431E-003   2.10247010E-005   1.63504699E-004
      17       1     1.19931452E+001   1.00002270E+000   7.92230289E-003   1.19999997E+001   0.00000000E+000  -1.17332261E-020  -1.80663690E-020  -1.19999997E+001   8.45214184E-021  -2.16840434E-020   0.00000000E+000   2.34813418E-003   2.22199399E-003  -4.57012817E-003   2.28506675E-003   2.24191952E-005   1.74347019E-004
      18       1     1.19927163E+001   1.00002270E+000   8.41811364E-003   1.19999997E+001   0.00000000E+000   4.64676981E-021   2.88489165E-020  -1.19999997E+001   1.79079174E-021   6.50521303E-020  -4.33680869E-020   2.49508947E-003   2.36105628E-003  -4.85614575E-003   2.42807571E-003   2.38229594E-005   1.85261097E-004
      19       1     1.19922845E+001   1.00002270E+000   8.91716982E-003   1.19999997E+001   0.00000000E+000   1.10599011E-020  -3.37368094E-020  -1.19999997E+001   9.24580096E-021   2.16840434E-020   1.08420217E-019   2.64300658E-003   2.50102892E-003  -5.14403551E-003   2.57202076E-003   2.52359402E-005   1.96246929E-004
      20       1     1.19918500E+001   1.00002270E+000   9.41947367E-003   1.19999997E+001   0.00000000E+000  -1.21933040E-020  -2.25917915E-020  -1.19999997E+001  -1.81457810E-020   4.33680869E-020  -2.16840434E-020   2.79188617E-003   2.64191256E-003  -5.43379873E-003   2.71690254E-003   2.66580722E-005   2.07304572E-004
      21       1     1.19914126E+001   1.00002270E+000   9.92502695E-003   1.19999997E+001   0.00000000E+000  -1.43952588E-020  -8.11240842E-021  -1.19999997E+001   2.73682037E-020   6.50521303E-020  -6.50521303E-020   2.94172877E-003   2.78370767E-003  -5.72543643E-003   2.86272156E-003   2.80893098E-005   2.18434066E-004
      22       1     1.19909724E+001   1.00002270E+000   1.04338306E-002   1.19999997E+001   0.00000000E+000  -5.17517278E-021   2.89036758E-020  -1.19999997E+001  -3.37474649E-021   2.16840434E-020   0.00000000E+000   3.09253463E-003   2.92641453E-003  -6.01894917E-003   3.00947810E-003   2.95296203E-005   2.29635441E-004
      23       1     1.19905295E+001   1.00002270E+000   1.09458845E-002   1.19999997E+001   0.00000000E+000   1.31577966E-020   8.41181472E-020  -1.19999997E+001   1.17130797E-020   2.16840434E-020   4.33680869E-020   3.24430374E-003   3.07003312E-003  -6.31433686E-003   3.15717212E-003   3.09789763E-005   2.40908701E-004
      24       1     1.19900837E+001   1.00002270E+000   1.14611902E-002   1.19999997E+001   0.00000000E+000  -8.22382965E-022   3.09545874E-020  -1.19999997E+001  -2.23279428E-020   0.00000000E+000  -1.51788304E-019   3.39703653E-003   3.21456385E-003  -6.61160038E-003   3.30580405E-003   3.24373587E-005   2.52253881E-004
      25       1     1.19896351E+001   1.00002270E+000   1.19797492E-002   1.19999997E+001   0.00000000E+000  -1.59281899E-021  -5.06863192E-021  -1.19999997E+001  -1.23962734E-020   6.50521303E-020   0.00000000E+000   3.55073346E-003   3.36000717E-003  -6.91074063E-003   3.45537435E-003   3.39047570E-005   2.63671026E-004
      26       1     1.19891837E+001   1.00002270E+000   1.25015636E-002   1.19999997E+001   0.00000000E+000   4.58042992E-021  -5.07699472E-020  -1.19999997E+001  -6.54320027E-021  -4.33680869E-020   2.16840434E-020   3.70539517E-003   3.50636369E-003  -7.21175886E-003   3.60588364E-003   3.53811658E-005   2.75160182E-004
      27       1     1.19887295E+001   1.00002270E+000   1.30266351E-002   1.19999997E+001   0.00000000E+000   3.93357468E-021   2.05671015E-020  -1.19999997E+001  -9.83143449E-021   4.33680869E-020   1.08420217E-019   3.86102211E-003   3.65363381E-003  -7.51465592E-003   3.75733235E-003   3.68665761E-005   2.86721386E-004
      28       1     1.19882725E+001   1.00002270E+000   1.35549645E-002   1.19999997E+001   0.00000000E+000  -3.93870320E-021   4.22359248E-020  -1.19999997E+001  -3.89649063E-020   1.30104261E-019   0.00000000E+000   4.01761457E-003   3.80181780E-003  -7.81943236E-003   3.90972075E-003   3.83609813E-005   2.98354656E-004
      29       1     1.19878127E+001   1.00002270E+000   1.40865522E-002   1.19999997E+001   0.00000000E+000  -6.34828033E-021  -2.18327705E-020  -1.19999997E+001  -7.25374842E-021  -6.50521303E-020  -4.33680869E-020   4.17517268E-003   3.95091576E-003  -8.12608844E-003   4.06304896E-003   3.98643728E-005   3.10060002E-004
      30       1     1.19873500E+001   1.00002270E+000   1.46213985E-002   1.19999997E+001   0.00000000E+000  -3.58913668E-021  -4.06728843E-020  -1.19999997E+001   3.85604098E-020  -2.16840434E-020   0.00000000E+000   4.33369652E-003   4.10092776E-003  -8.43462428E-003   4.21731706E-003   4.13767369E-005   3.21837423E-004
      31       1     1.19868846E+001   1.00002270E+000   1.51595046E-002   1.19999997E+001   0.00000000E+000   1.20315074E-020   3.53963819E-020  -1.19999997E+001  -1.65163463E-020  -8.67361738E-020   0.00000000E+000   4.49318646E-003   4.25185409E-003  -8.74504055E-003   4.37252538E-003   4.28980612E-005   3.33686934E-004
      32       1     1.19864163E+001   1.00002269E+000   1.57008721E-002   1.19999997E+001   0.00000000E+000  -6.51652887E-021  -2.42211718E-020  -1.19999997E+001  -1.49745230E-020   6.50521303E-020   6.50521303E-020   4.65364303E-003   4.40369521E-003  -9.05733824E-003   4.52867441E-003   4.44283414E-005   3.45608558E-004
      33       1     1.19859452E+001   1.00002269E+000   1.62455033E-002   1.19999997E+001   0.00000000E+000   2.13136320E-020   4.01761624E-020  -1.19999997E+001  -3.69171741E-021   4.33680869E-020  -8.67361738E-020   4.81506692E-003   4.55645173E-003  -9.37151866E-003   4.68576480E-003   4.59675727E-005   3.57602329E-004
