    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850226E+003   1.46377881E-021   3.73488590E-021  -1.19999997E+001   7.27940078E-021   7.24448457E-021  -1.61327424E-020  -6.98629454E+003  -6.98629000E+003  -1.41660948E+004  -2.04123945E+002  -5.59067204E-003   3.44880108E-003   4.31629300E-004   1.19996260E+001   0.00000000E+000   7.67566479E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828753E+003  -1.43639730E-020   1.12223042E-020  -1.19999997E+001  -7.50289579E-021  -9.49853336E-021  -3.70106341E-021  -6.98636654E+003  -6.98636501E+003  -1.41659478E+004  -2.04188852E+002  -6.96052416E-003   4.79866597E-003   8.69720673E-004   1.19992466E+001   0.00000000E+000   7.72933558E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806965E+003  -7.19507431E-021  -2.01726190E-020  -1.19999997E+001   9.21129029E-021   2.33498749E-020   2.08570099E-020  -6.98643960E+003  -6.98644113E+003  -1.41657986E+004  -2.04254712E+002  -8.35049131E-003   6.16829808E-003   1.31424464E-003   1.19988617E+001   0.00000000E+000   7.78300493E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18785020E+003   5.86526200E-021   5.21037024E-020  -1.19999997E+001  -1.18172677E-020  -1.61265662E-020   1.44689697E-020  -6.98651319E+003  -6.98651779E+003  -1.41656484E+004  -2.04321049E+002  -9.75059169E-003   7.54795143E-003   1.76198569E-003   1.19984741E+001   0.00000000E+000   7.83669052E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762917E+003  -6.34554144E-021  -9.43912341E-021  -1.19999997E+001  -7.97454499E-021   4.54950807E-020  -4.36221968E-021  -6.98658731E+003  -6.98659501E+003  -1.41654971E+004  -2.04387862E+002  -1.11608238E-002   8.93761526E-003   2.21294391E-003   1.19980836E+001   0.00000000E+000   7.89039207E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18740657E+003   9.26206999E-021   2.38942700E-020  -1.19999997E+001   8.96682166E-021  -3.51989247E-021  -2.89167637E-021  -6.98666195E+003  -6.98667277E+003  -1.41653446E+004  -2.04455152E+002  -1.25811937E-002   1.03372896E-002   2.66712193E-003   1.19976903E+001   0.00000000E+000   7.94410955E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18718239E+003   1.45760253E-021   5.60629932E-021  -1.19999997E+001  -5.52706461E-021  -2.85779505E-020  -3.65635889E-021  -6.98673713E+003  -6.98675109E+003  -1.41651911E+004  -2.04522920E+002  -1.40117052E-002   1.17469707E-002   3.12452165E-003   1.19972943E+001   0.00000000E+000   7.99784285E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18695663E+003  -1.08070228E-021   8.02034322E-022  -1.19999997E+001  -8.85631952E-021   2.42063193E-020  -2.09405368E-021  -6.98681284E+003  -6.98682996E+003  -1.41650366E+004  -2.04591165E+002  -1.54523603E-002   1.31666516E-002   3.58514335E-003   1.19968955E+001   0.00000000E+000   8.05159169E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18672930E+003  -6.38921658E-021  -1.64565561E-020  -1.19999997E+001  -9.42405034E-021  -1.54207054E-020   1.21831572E-020  -6.98688907E+003  -6.98690939E+003  -1.41648809E+004  -2.04659887E+002  -1.69031558E-002   1.45963198E-002   4.04898660E-003   1.19964939E+001   0.00000000E+000   8.10535573E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18650039E+003  -1.70850663E-020   1.90326539E-020  -1.19999997E+001   2.05096951E-020  -1.25737335E-020  -1.91052987E-021  -6.98696584E+003  -6.98698936E+003  -1.41647242E+004  -2.04729087E+002  -1.83640915E-002   1.60359682E-002   4.51605122E-003   1.19960895E+001   0.00000000E+000   8.15913467E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
