   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850226E+003   5.27534676E-002   2.84782829E+003   2.84777554E+003  -6.40640530E-002  -1.66699839E+002  -1.66635775E+002   2.84779206E+003  -4.75364705E-002   2.84783960E+003   3.62258851E-002  -1.66683312E+002  -1.66647086E+002
       2       1     1.19999997E+001   7.18828753E+003   5.03139495E-002   2.84771055E+003   2.84766023E+003  -6.24839103E-002  -1.66751611E+002  -1.66689128E+002   2.84767588E+003  -4.68332052E-002   2.84772272E+003   3.46632444E-002  -1.66735961E+002  -1.66701297E+002
       3       1     1.19999997E+001   7.18806965E+003   4.78384429E-002   2.84759108E+003   2.84754324E+003  -6.08805739E-002  -1.66804144E+002  -1.66743263E+002   2.84755800E+003  -4.61198422E-002   2.84760412E+003   3.30777113E-002  -1.66789383E+002  -1.66756305E+002
       4       1     1.19999997E+001   7.18785020E+003   4.53448970E-002   2.84747074E+003   2.84742540E+003  -5.92655426E-002  -1.66857056E+002  -1.66797791E+002   2.84743926E+003  -4.54012291E-002   2.84748466E+003   3.14805835E-002  -1.66843192E+002  -1.66811711E+002
       5       1     1.19999997E+001   7.18762917E+003   4.28333238E-002   2.84734954E+003   2.84730671E+003  -5.76388199E-002  -1.66910349E+002  -1.66852710E+002   2.84731967E+003  -4.46773680E-002   2.84736435E+003   2.98718719E-002  -1.66897387E+002  -1.66867515E+002
       6       1     1.19999997E+001   7.18740657E+003   4.03037169E-002   2.84722747E+003   2.84718717E+003  -5.60003997E-002  -1.66964022E+002  -1.66908021E+002   2.84719922E+003  -4.39482581E-002   2.84724317E+003   2.82515754E-002  -1.66951970E+002  -1.66923718E+002
       7       1     1.19999997E+001   7.18718239E+003   3.77560756E-002   2.84710454E+003   2.84706679E+003  -5.43502789E-002  -1.67018075E+002  -1.66963725E+002   2.84707792E+003  -4.32139005E-002   2.84712114E+003   2.66196971E-002  -1.67006939E+002  -1.66980319E+002
       8       1     1.19999997E+001   7.18695663E+003   3.51904057E-002   2.84698075E+003   2.84694555E+003  -5.26884567E-002  -1.67072510E+002  -1.67019821E+002   2.84695577E+003  -4.24742945E-002   2.84699824E+003   2.49762435E-002  -1.67062296E+002  -1.67037319E+002
       9       1     1.19999997E+001   7.18672930E+003   3.26067223E-002   2.84685608E+003   2.84682347E+003  -5.10149384E-002  -1.67127325E+002  -1.67076310E+002   2.84683276E+003  -4.17294437E-002   2.84687449E+003   2.33212276E-002  -1.67118040E+002  -1.67094718E+002
      10       1     1.19999997E+001   7.18650039E+003   3.00050329E-002   2.84673055E+003   2.84670055E+003  -4.93297253E-002  -1.67182521E+002  -1.67133191E+002   2.84670890E+003  -4.09793485E-002   2.84674988E+003   2.16546562E-002  -1.67174170E+002  -1.67152516E+002
      11       1     1.19999997E+001   7.18626991E+003   2.73853407E-002   2.84660416E+003   2.84657677E+003  -4.76328183E-002  -1.67238097E+002  -1.67190465E+002   2.84658418E+003  -4.02240107E-002   2.84662440E+003   1.99765331E-002  -1.67230689E+002  -1.67210712E+002
      12       1     1.19999997E+001   7.18603784E+003   2.47476562E-002   2.84647689E+003   2.84645215E+003  -4.59242238E-002  -1.67294055E+002  -1.67248131E+002   2.84645861E+003  -3.94634352E-002   2.84649807E+003   1.82868676E-002  -1.67287594E+002  -1.67269307E+002
      13       1     1.19999997E+001   7.18580420E+003   2.20919816E-002   2.84634877E+003   2.84632667E+003  -4.42039436E-002  -1.67350393E+002  -1.67306189E+002   2.84633218E+003  -3.86976260E-002   2.84637088E+003   1.65856640E-002  -1.67344887E+002  -1.67328301E+002
      14       1     1.19999997E+001   7.18556898E+003   1.94183163E-002   2.84621977E+003   2.84620035E+003  -4.24719779E-002  -1.67407112E+002  -1.67364640E+002   2.84620490E+003  -3.79265868E-002   2.84624283E+003   1.48729253E-002  -1.67402567E+002  -1.67387694E+002
      15       1     1.19999997E+001   7.18533219E+003   1.67266642E-002   2.84608991E+003   2.84607318E+003  -4.07283307E-002  -1.67464213E+002  -1.67423485E+002   2.84607676E+003  -3.71503262E-002   2.84611391E+003   1.31486597E-002  -1.67460635E+002  -1.67447486E+002
      16       1     1.19999997E+001   7.18509381E+003   1.40170346E-002   2.84595918E+003   2.84594516E+003  -3.89730089E-002  -1.67521695E+002  -1.67482722E+002   2.84594777E+003  -3.63688531E-002   2.84598414E+003   1.14128789E-002  -1.67519091E+002  -1.67507678E+002
      17       1     1.19999997E+001   7.18485386E+003   1.12894316E-002   2.84582759E+003   2.84581630E+003  -3.72060184E-002  -1.67579558E+002  -1.67542352E+002   2.84581792E+003  -3.55821761E-002   2.84585350E+003   9.66558941E-003  -1.67577934E+002  -1.67568269E+002
      18       1     1.19999997E+001   7.18461233E+003   8.54389191E-003   2.84569512E+003   2.84568658E+003  -3.54273801E-002  -1.67637802E+002  -1.67602375E+002   2.84568722E+003  -3.47903071E-002   2.84572201E+003   7.90681891E-003  -1.67637165E+002  -1.67629259E+002
      19       1     1.19999997E+001   7.18436922E+003   5.78043840E-003   2.84556179E+003   2.84555601E+003  -3.36370792E-002  -1.67696427E+002  -1.67662790E+002   2.84555566E+003  -3.39932102E-002   2.84558965E+003   6.13656936E-003  -1.67696784E+002  -1.67690647E+002
      20       1     1.19999997E+001   7.18412453E+003   2.99906626E-003   2.84542760E+003   2.84542460E+003  -3.18350852E-002  -1.67755434E+002  -1.67723598E+002   2.84542324E+003  -3.31908429E-002   2.84545643E+003   4.35482390E-003  -1.67756789E+002  -1.67752434E+002
      21       1     1.19999997E+001   7.18387827E+003   1.99770542E-004   2.84529254E+003   2.84529234E+003  -3.00213755E-002  -1.67814821E+002  -1.67784800E+002   2.84528997E+003  -3.23831807E-002   2.84532236E+003   2.56157574E-003  -1.67817183E+002  -1.67814621E+002
      22       1     1.19999997E+001   7.18363043E+003  -2.61744756E-003   2.84515661E+003   2.84515922E+003  -2.81959318E-002  -1.67874590E+002  -1.67846394E+002   2.84515585E+003  -3.15702022E-002   2.84518742E+003   7.56822901E-004  -1.67877964E+002  -1.67877207E+002
      23       1     1.19999997E+001   7.18338100E+003  -5.45258656E-003   2.84501981E+003   2.84502526E+003  -2.63587413E-002  -1.67934740E+002  -1.67908382E+002   2.84502087E+003  -3.07518926E-002   2.84505162E+003  -1.05943526E-003  -1.67939133E+002  -1.67940193E+002
      24       1     1.19999997E+001   7.18313000E+003  -8.30565188E-003   2.84488214E+003   2.84489045E+003  -2.45097866E-002  -1.67995272E+002  -1.67970763E+002   2.84488503E+003  -2.99282391E-002   2.84491496E+003  -2.88719942E-003  -1.68000691E+002  -1.68003578E+002
      25       1     1.19999997E+001   7.18287742E+003  -1.11766558E-002   2.84474361E+003   2.84475478E+003  -2.26490482E-002  -1.68056186E+002  -1.68033537E+002   2.84474833E+003  -2.90992272E-002   2.84477743E+003  -4.72647690E-003  -1.68062637E+002  -1.68067363E+002
      26       1     1.19999997E+001   7.18262325E+003  -1.40656122E-002   2.84460420E+003   2.84461827E+003  -2.07765099E-002  -1.68117483E+002  -1.68096706E+002   2.84461078E+003  -2.82648491E-002   2.84463905E+003  -6.57727297E-003  -1.68124971E+002  -1.68131548E+002
      27       1     1.19999997E+001   7.18236751E+003  -1.69725337E-002   2.84446393E+003   2.84448090E+003  -1.88921563E-002  -1.68179162E+002  -1.68160269E+002   2.84447237E+003  -2.74250961E-002   2.84449980E+003  -8.43959400E-003  -1.68187695E+002  -1.68196134E+002
      28       1     1.19999997E+001   7.18211018E+003  -1.98974313E-002   2.84432279E+003   2.84434269E+003  -1.69959764E-002  -1.68241223E+002  -1.68224227E+002   2.84433310E+003  -2.65799650E-002   2.84435968E+003  -1.03134427E-002  -1.68250807E+002  -1.68261120E+002
      29       1     1.19999997E+001   7.18185126E+003  -2.28403162E-002   2.84418077E+003   2.84420361E+003  -1.50879617E-002  -1.68303667E+002  -1.68288579E+002   2.84419297E+003  -2.57294564E-002   2.84421870E+003  -1.21988215E-002  -1.68314309E+002  -1.68326507E+002
      30       1     1.19999997E+001   7.18159076E+003  -2.58011898E-002   2.84403789E+003   2.84406369E+003  -1.31681086E-002  -1.68366494E+002  -1.68353326E+002   2.84405199E+003  -2.48735752E-002   2.84407686E+003  -1.40957232E-002  -1.68378199E+002  -1.68392295E+002
      31       1     1.19999997E+001   7.18132868E+003  -2.87800666E-002   2.84389413E+003   2.84392292E+003  -1.12364095E-002  -1.68429704E+002  -1.68418467E+002   2.84391014E+003  -2.40123224E-002   2.84393415E+003  -1.60041537E-002  -1.68442480E+002  -1.68458484E+002
      32       1     1.19999997E+001   7.18106501E+003  -3.17769668E-002   2.84374951E+003   2.84378129E+003  -9.29285505E-003  -1.68493297E+002  -1.68484004E+002   2.84376743E+003  -2.31457027E-002   2.84379058E+003  -1.79241191E-002  -1.68507150E+002  -1.68525074E+002
      33       1     1.19999997E+001   7.18079975E+003  -3.47919199E-002   2.84360401E+003   2.84363880E+003  -7.33743072E-003  -1.68557273E+002  -1.68549936E+002   2.84362386E+003  -2.22737186E-002   2.84364614E+003  -1.98556320E-002  -1.68572210E+002  -1.68592065E+002
      34       1     1.19999997E+001   7.18053290E+003  -3.78249614E-002   2.84345764E+003   2.84349546E+003  -5.37012243E-003  -1.68621634E+002  -1.68616264E+002   2.84347944E+003  -2.13963708E-002   2.84350083E+003  -2.17987130E-002  -1.68637660E+002  -1.68659459E+002
      35       1     1.19999997E+001   7.18026447E+003  -4.08761237E-002   2.84331039E+003   2.84335127E+003  -3.39092281E-003  -1.68686378E+002  -1.68682987E+002   2.84333415E+003  -2.05136713E-002   2.84335466E+003  -2.37533752E-002  -1.68703501E+002  -1.68727255E+002
      36       1     1.19999997E+001   7.17999444E+003  -4.39454413E-002   2.84316227E+003   2.84320622E+003  -1.39981998E-003  -1.68751507E+002  -1.68750108E+002   2.84318799E+003  -1.96256261E-002   2.84320762E+003  -2.57196351E-002  -1.68769733E+002  -1.68795453E+002
      37       1     1.19999997E+001   7.17972283E+003  -4.70329465E-002   2.84301328E+003   2.84306031E+003   6.03192821E-004  -1.68817021E+002  -1.68817624E+002   2.84304097E+003  -1.87322516E-002   2.84305971E+003  -2.76975021E-002  -1.68836356E+002  -1.68864054E+002
      38       1     1.19999997E+001   7.17944961E+003  -5.01386833E-002   2.84286341E+003   2.84291354E+003   2.61812533E-003  -1.68882920E+002  -1.68885538E+002   2.84289309E+003  -1.78335661E-002   2.84291093E+003  -2.96869918E-002  -1.68903372E+002  -1.68933059E+002
      39       1     1.19999997E+001   7.17917481E+003  -5.32627709E-002   2.84271266E+003   2.84276592E+003   4.64507560E-003  -1.68949205E+002  -1.68953850E+002   2.84274434E+003  -1.69294736E-002   2.84276127E+003  -3.16882217E-002  -1.68970779E+002  -1.69002468E+002
      40       1     1.19999997E+001   7.17889839E+003  -5.64054564E-002   2.84256102E+003   2.84261743E+003   6.68440810E-003  -1.69015879E+002  -1.69022563E+002   2.84259472E+003  -1.60195412E-002   2.84261074E+003  -3.37015071E-002  -1.69038583E+002  -1.69072284E+002
      41       1     1.19999997E+001   7.17862034E+003  -5.95669829E-002   2.84240849E+003   2.84246806E+003   8.73642060E-003  -1.69082945E+002  -1.69091682E+002   2.84244422E+003  -1.51034878E-002   2.84245932E+003  -3.57270745E-002  -1.69106785E+002  -1.69142512E+002
      42       1     1.19999997E+001   7.17834067E+003  -6.27475074E-002   2.84225507E+003   2.84231781E+003   1.08012990E-002  -1.69150406E+002  -1.69161207E+002   2.84229283E+003  -1.41811508E-002   2.84230701E+003  -3.77650576E-002  -1.69175389E+002  -1.69213154E+002
      43       1     1.19999997E+001   7.17805935E+003  -6.59470756E-002   2.84210074E+003   2.84216669E+003   1.28791316E-002  -1.69218263E+002  -1.69231142E+002   2.84214056E+003  -1.32524572E-002   2.84215381E+003  -3.98154867E-002  -1.69244394E+002  -1.69284210E+002
      44       1     1.19999997E+001   7.17777640E+003  -6.91656612E-002   2.84194551E+003   2.84201468E+003   1.49699709E-002  -1.69286515E+002  -1.69301485E+002   2.84198739E+003  -1.23173427E-002   2.84199971E+003  -4.18783476E-002  -1.69313803E+002  -1.69355681E+002
      45       1     1.19999997E+001   7.17749181E+003  -7.24031805E-002   2.84178939E+003   2.84186179E+003   1.70738112E-002  -1.69355163E+002  -1.69372237E+002   2.84183334E+003  -1.13757648E-002   2.84184472E+003  -4.39536045E-002  -1.69383612E+002  -1.69427566E+002
      46       1     1.19999997E+001   7.17716501E+003  -7.62200865E-002   2.84161005E+003   2.84168627E+003   1.91959248E-002  -1.69433944E+002  -1.69453140E+002   2.84165609E+003  -1.09818370E-002   2.84166707E+003  -4.60423247E-002  -1.69464122E+002  -1.69510164E+002
      47       1     1.19999997E+001   7.17679077E+003  -8.22392775E-002   2.84140389E+003   2.84148613E+003   2.41577104E-002  -1.69523302E+002  -1.69547459E+002   2.84145470E+003  -7.26684045E-003   2.84146197E+003  -5.08147266E-002  -1.69554726E+002  -1.69605541E+002
      48       1     1.19999997E+001   7.17647402E+003  -8.60611312E-002   2.84122999E+003   2.84131605E+003   2.59581033E-002  -1.69599614E+002  -1.69625572E+002   2.84128263E+003  -7.46644938E-003   2.84129009E+003  -5.26365784E-002  -1.69633038E+002  -1.69685675E+002
      49       1     1.19999997E+001   7.17620496E+003  -8.88204699E-002   2.84108254E+003   2.84117136E+003   2.78204927E-002  -1.69664652E+002  -1.69692472E+002   2.84113693E+003  -6.60825208E-003   2.84114354E+003  -5.43917252E-002  -1.69699080E+002  -1.69753472E+002
      50       1     1.19999997E+001   7.17593423E+003  -9.16013023E-002   2.84093417E+003   2.84102577E+003   2.96734690E-002  -1.69730101E+002  -1.69759774E+002   2.84099034E+003  -5.75107360E-003   2.84099609E+003  -5.61767597E-002  -1.69765525E+002  -1.69821702E+002
      51       1     1.19999997E+001   7.17566233E+003  -9.43826945E-002   2.84078516E+003   2.84087954E+003   3.15280536E-002  -1.69795837E+002  -1.69827365E+002   2.84084312E+003  -4.89570752E-003   2.84084801E+003  -5.79589333E-002  -1.69832261E+002  -1.69890220E+002
      52       1     1.19999997E+001   7.17538926E+003  -9.71685706E-002   2.84063551E+003   2.84073267E+003   3.33857911E-002  -1.69861862E+002  -1.69895248E+002   2.84069525E+003  -4.03858425E-003   2.84069929E+003  -5.97441953E-002  -1.69899287E+002  -1.69959031E+002
      53       1     1.19999997E+001   7.17511503E+003  -9.99609245E-002   2.84048522E+003   2.84058518E+003   3.52507657E-002  -1.69928169E+002  -1.69963420E+002   2.84054676E+003  -3.17673678E-003   2.84054993E+003  -6.15334220E-002  -1.69966597E+002  -1.70028130E+002
      54       1     1.19999997E+001   7.17483967E+003  -1.02759390E-001   2.84033432E+003   2.84043708E+003   3.71264169E-002  -1.69994753E+002  -1.70031879E+002   2.84039765E+003  -2.30795324E-003   2.84039995E+003  -6.33250199E-002  -1.70034187E+002  -1.70097512E+002
      55       1     1.19999997E+001   7.17456321E+003  -1.05551957E-001   2.84018282E+003   2.84028837E+003   3.89980858E-002  -1.70061611E+002  -1.70100609E+002   2.84024793E+003  -1.44216684E-003   2.84024938E+003  -6.51117039E-002  -1.70102052E+002  -1.70167163E+002
      56       1     1.19999997E+001   7.17428575E+003  -1.08347012E-001   2.84003079E+003   2.84013913E+003   4.08775637E-002  -1.70128711E+002  -1.70169589E+002   2.84009768E+003  -5.74327983E-004   2.84009825E+003  -6.68951199E-002  -1.70170163E+002  -1.70237059E+002
      57       1     1.19999997E+001   7.17400744E+003  -1.11126768E-001   2.83987829E+003   2.83998942E+003   4.27521026E-002  -1.70196030E+002  -1.70238782E+002   2.83994696E+003   2.93621576E-004   2.83994667E+003  -6.86682865E-002  -1.70238489E+002  -1.70307157E+002
      58       1     1.19999997E+001   7.17372844E+003  -1.13873834E-001   2.83972544E+003   2.83983931E+003   4.46117953E-002  -1.70263531E+002  -1.70308143E+002   2.83979584E+003   1.14016902E-003   2.83979470E+003  -7.04022077E-002  -1.70307003E+002  -1.70377405E+002
      59       1     1.19999997E+001   7.17344869E+003  -1.16618281E-001   2.83957219E+003   2.83968880E+003   4.64872150E-002  -1.70331215E+002  -1.70377702E+002   2.83964431E+003   1.99701621E-003   2.83964232E+003  -7.21280819E-002  -1.70375705E+002  -1.70447833E+002
      60       1     1.19999997E+001   7.17316822E+003  -1.19368074E-001   2.83941854E+003   2.83953791E+003   4.83782605E-002  -1.70399071E+002  -1.70447450E+002   2.83949240E+003   2.87286081E-003   2.83948953E+003  -7.38626748E-002  -1.70444577E+002  -1.70518439E+002
      61       1     1.19999997E+001   7.17288722E+003  -1.22068262E-001   2.83926465E+003   2.83938672E+003   5.02835567E-002  -1.70467066E+002  -1.70517350E+002   2.83934019E+003   3.75662317E-003   2.83933643E+003  -7.55413281E-002  -1.70513593E+002  -1.70589134E+002
      62       1     1.19999997E+001   7.17260525E+003  -1.24771601E-001   2.83911022E+003   2.83923500E+003   5.21914685E-002  -1.70535302E+002  -1.70587493E+002   2.83918745E+003   4.64674970E-003   2.83918280E+003  -7.72268820E-002  -1.70582846E+002  -1.70660073E+002
      63       1     1.19999997E+001   7.17232248E+003  -1.27444575E-001   2.83895538E+003   2.83908283E+003   5.40893589E-002  -1.70603747E+002  -1.70657836E+002   2.83903427E+003   5.53323145E-003   2.83902874E+003  -7.88884473E-002  -1.70652303E+002  -1.70731191E+002
      64       1     1.19999997E+001   7.17203846E+003  -1.30111556E-001   2.83879986E+003   2.83892997E+003   5.59413472E-002  -1.70672513E+002  -1.70728454E+002   2.83888040E+003   6.37239388E-003   2.83887403E+003  -8.05426028E-002  -1.70722082E+002  -1.70802625E+002
      65       1     1.19999997E+001   7.17175328E+003  -1.32766776E-001   2.83864370E+003   2.83877647E+003   5.77982479E-002  -1.70741572E+002  -1.70799370E+002   2.83872589E+003   7.21963830E-003   2.83871867E+003  -8.21881665E-002  -1.70792151E+002  -1.70874339E+002
      66       1     1.19999997E+001   7.17146670E+003  -1.35460757E-001   2.83848676E+003   2.83862222E+003   5.96697302E-002  -1.70810963E+002  -1.70870633E+002   2.83857064E+003   8.08182602E-003   2.83856255E+003  -8.38728527E-002  -1.70862551E+002  -1.70946424E+002
      67       1     1.19999997E+001   7.17117871E+003  -1.38155564E-001   2.83832906E+003   2.83846721E+003   6.15406312E-002  -1.70880702E+002  -1.70942243E+002   2.83841461E+003   8.93723370E-003   2.83840567E+003  -8.55521664E-002  -1.70933306E+002  -1.71018858E+002
      68       1     1.19999997E+001   7.17088935E+003  -1.40864713E-001   2.83817060E+003   2.83831147E+003   6.34358945E-002  -1.70950766E+002  -1.71014202E+002   2.83825783E+003   9.79863756E-003   2.83824803E+003  -8.72274565E-002  -1.71004404E+002  -1.71091631E+002
      69       1     1.19999997E+001   7.17059844E+003  -1.43612774E-001   2.83801128E+003   2.83815489E+003   6.53483416E-002  -1.71021200E+002  -1.71086548E+002   2.83810022E+003   1.06736329E-002   2.83808954E+003  -8.89380650E-002  -1.71075875E+002  -1.71164813E+002
      70       1     1.19999997E+001   7.17030602E+003  -1.46369582E-001   2.83785113E+003   2.83799750E+003   6.72523373E-002  -1.71092003E+002  -1.71159255E+002   2.83794178E+003   1.15270602E-002   2.83793025E+003  -9.06443048E-002  -1.71147728E+002  -1.71238372E+002
      71       1     1.19999997E+001   7.17001107E+003  -1.49075202E-001   2.83768967E+003   2.83783875E+003   6.92564681E-002  -1.71163419E+002  -1.71232676E+002   2.83778198E+003   1.24849943E-002   2.83776949E+003  -9.23037285E-002  -1.71220191E+002  -1.71312495E+002
      72       1     1.19999997E+001   7.16970143E+003  -1.52043589E-001   2.83752007E+003   2.83767211E+003   7.12226733E-002  -1.71238367E+002  -1.71309589E+002   2.83761411E+003   1.32258722E-002   2.83760089E+003  -9.40467876E-002  -1.71296364E+002  -1.71390410E+002
      73       1     1.19999997E+001   7.16939042E+003  -1.55068844E-001   2.83734969E+003   2.83750476E+003   7.31413472E-002  -1.71313619E+002  -1.71386761E+002   2.83744541E+003   1.37904635E-002   2.83743162E+003  -9.57179606E-002  -1.71372970E+002  -1.71468688E+002
      74       1     1.19999997E+001   7.16908697E+003  -1.58059140E-001   2.83718342E+003   2.83734148E+003   7.50378170E-002  -1.71387039E+002  -1.71462076E+002   2.83728085E+003   1.44088473E-002   2.83726644E+003  -9.74301701E-002  -1.71447668E+002  -1.71545098E+002
      75       1     1.19999997E+001   7.16877701E+003  -1.60952337E-001   2.83701355E+003   2.83717450E+003   7.67221503E-002  -1.71462231E+002  -1.71538953E+002   2.83711294E+003   1.51620321E-002   2.83709778E+003  -9.93922191E-002  -1.71523791E+002  -1.71623183E+002
      76       1     1.19999997E+001   7.16846646E+003  -1.63986686E-001   2.83684331E+003   2.83700729E+003   7.84592184E-002  -1.71537471E+002  -1.71615931E+002   2.83694461E+003   1.57742122E-002   2.83692883E+003  -1.01301680E-001  -1.71600156E+002  -1.71701458E+002
      77       1     1.19999997E+001   7.16815683E+003  -1.67043798E-001   2.83667372E+003   2.83684076E+003   8.03845972E-002  -1.71612310E+002  -1.71692694E+002   2.83677645E+003   1.60716426E-002   2.83676038E+003  -1.02730844E-001  -1.71676623E+002  -1.71779354E+002
      78       1     1.19999997E+001   7.16784100E+003  -1.70634455E-001   2.83650037E+003   2.83667101E+003   8.24909472E-002  -1.71688535E+002  -1.71771026E+002   2.83660520E+003   1.66871866E-002   2.83658851E+003  -1.04830694E-001  -1.71754339E+002  -1.71859169E+002
      79       1     1.19999997E+001   7.16752890E+003  -1.73467500E-001   2.83632946E+003   2.83650293E+003   8.41950880E-002  -1.71764182E+002  -1.71848378E+002   2.83643585E+003   1.71113331E-002   2.83641873E+003  -1.06383745E-001  -1.71831266E+002  -1.71937650E+002
      80       1     1.19999997E+001   7.16721347E+003  -1.76646532E-001   2.83615660E+003   2.83633325E+003   8.63157662E-002  -1.71840446E+002  -1.71926762E+002   2.83626482E+003   1.78806383E-002   2.83624694E+003  -1.08211404E-001  -1.71908881E+002  -1.72017092E+002
      81       1     1.19999997E+001   7.16689692E+003  -1.79691960E-001   2.83598318E+003   2.83616287E+003   8.82407148E-002  -1.71917073E+002  -1.72005314E+002   2.83609310E+003   1.84624959E-002   2.83607463E+003  -1.09913741E-001  -1.71986851E+002  -1.72096765E+002
      82       1     1.19999997E+001   7.16657812E+003  -1.82805629E-001   2.83580848E+003   2.83599129E+003   9.01683220E-002  -1.71994244E+002  -1.72084412E+002   2.83592019E+003   1.90706476E-002   2.83590112E+003  -1.11707955E-001  -1.72065342E+002  -1.72177050E+002
      83       1     1.19999997E+001   7.16625699E+003  -1.85953120E-001   2.83563251E+003   2.83581846E+003   9.21462591E-002  -1.72071964E+002  -1.72164110E+002   2.83574602E+003   1.97034231E-002   2.83572631E+003  -1.13510284E-001  -1.72144406E+002  -1.72257917E+002
      84       1     1.19999997E+001   7.16593310E+003  -1.89094307E-001   2.83545507E+003   2.83564416E+003   9.42447995E-002  -1.72150334E+002  -1.72244579E+002   2.83557037E+003   2.04464049E-002   2.83554992E+003  -1.15295912E-001  -1.72224132E+002  -1.72339428E+002
      85       1     1.19999997E+001   7.16560602E+003  -1.92375584E-001   2.83527582E+003   2.83546820E+003   9.62511367E-002  -1.72229428E+002  -1.72325679E+002   2.83539282E+003   2.08734423E-002   2.83537195E+003  -1.16997889E-001  -1.72304806E+002  -1.72421804E+002
      86       1     1.19999997E+001   7.16527708E+003  -1.95740925E-001   2.83509543E+003   2.83529118E+003   9.84631290E-002  -1.72309023E+002  -1.72407486E+002   2.83521467E+003   2.19530637E-002   2.83519271E+003  -1.19230859E-001  -1.72385533E+002  -1.72504764E+002
      87       1     1.19999997E+001   7.16494538E+003  -1.99048384E-001   2.83491361E+003   2.83511265E+003   1.00477836E-001  -1.72389302E+002  -1.72489780E+002   2.83503477E+003   2.25963253E-002   2.83501218E+003  -1.21166872E-001  -1.72467184E+002  -1.72588350E+002
      88       1     1.19999997E+001   7.16460865E+003  -2.02200876E-001   2.83472926E+003   2.83493146E+003   1.02438490E-001  -1.72470758E+002  -1.72573197E+002   2.83485172E+003   2.27001157E-002   2.83482902E+003  -1.22462502E-001  -1.72550497E+002  -1.72672959E+002
      89       1     1.19999997E+001   7.16426861E+003  -2.05015549E-001   2.83454317E+003   2.83474819E+003   1.04218665E-001  -1.72553316E+002  -1.72657535E+002   2.83466720E+003   2.32355368E-002   2.83464397E+003  -1.24032420E-001  -1.72634299E+002  -1.72758332E+002
      90       1     1.19999997E+001   7.16392659E+003  -2.08993698E-001   2.83435553E+003   2.83456452E+003   1.06790119E-001  -1.72635675E+002  -1.72742465E+002   2.83448150E+003   2.37641861E-002   2.83445773E+003  -1.25967765E-001  -1.72718701E+002  -1.72844668E+002
      91       1     1.19999997E+001   7.16358272E+003  -2.12887677E-001   2.83416699E+003   2.83437987E+003   1.09648063E-001  -1.72718469E+002  -1.72828117E+002   2.83429491E+003   2.46855059E-002   2.83427023E+003  -1.27925121E-001  -1.72803432E+002  -1.72931357E+002
      92       1     1.19999997E+001   7.16323312E+003  -2.17182934E-001   2.83397513E+003   2.83419231E+003   1.13276651E-001  -1.72802474E+002  -1.72915751E+002   2.83410576E+003   2.67202423E-002   2.83407904E+003  -1.30626525E-001  -1.72889030E+002  -1.73019657E+002
      93       1     1.19999997E+001   7.16288128E+003  -2.23173868E-001   2.83378073E+003   2.83400391E+003   1.16593335E-001  -1.72886663E+002  -1.73003256E+002   2.83391565E+003   2.83410461E-002   2.83388731E+003  -1.34921579E-001  -1.72974915E+002  -1.73109837E+002
      94       1     1.19999997E+001   7.16253420E+003  -2.26861601E-001   2.83359038E+003   2.83381724E+003   1.18999810E-001  -1.72970520E+002  -1.73089519E+002   2.83372746E+003   2.92210821E-002   2.83369824E+003  -1.37082873E-001  -1.73060298E+002  -1.73197381E+002
      95       1     1.19999997E+001   7.16218495E+003  -2.30454474E-001   2.83339890E+003   2.83362935E+003   1.21263646E-001  -1.73054949E+002  -1.73176213E+002   2.83353794E+003   2.98503175E-002   2.83350809E+003  -1.39041145E-001  -1.73146363E+002  -1.73285404E+002
      96       1     1.19999997E+001   7.16183360E+003  -2.34145032E-001   2.83320620E+003   2.83344035E+003   1.23588832E-001  -1.73139877E+002  -1.73263466E+002   2.83334738E+003   3.06195111E-002   2.83331676E+003  -1.41175711E-001  -1.73232846E+002  -1.73374022E+002
