   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.78426379E+003   2.78685259E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.78569878E+003   0.00000000E+000   2.78867759E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.80656955E+003   2.80885147E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80784027E+003   0.00000000E+000   2.81054286E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.83878180E+003   2.84103951E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84007147E+003   0.00000000E+000   2.84274140E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.83953844E+003   2.84176753E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84080706E+003   0.00000000E+000   2.84346685E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84027849E+003   2.84248109E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84152779E+003   0.00000000E+000   2.84417780E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84101886E+003   2.84319646E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84225020E+003   0.00000000E+000   2.84489045E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84175473E+003   2.84390892E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84296961E+003   0.00000000E+000   2.84560009E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84247628E+003   2.84460845E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84367597E+003   0.00000000E+000   2.84629712E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84317942E+003   2.84529152E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84436551E+003   0.00000000E+000   2.84697760E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84386632E+003   2.84595950E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84503983E+003   0.00000000E+000   2.84764321E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84454721E+003   2.84662309E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84570928E+003   0.00000000E+000   2.84830396E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.84521137E+003   2.84727119E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84636304E+003   0.00000000E+000   2.84894890E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.84586703E+003   2.84791177E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84700925E+003   0.00000000E+000   2.84958598E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.84651699E+003   2.84854755E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84765071E+003   0.00000000E+000   2.85021796E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.84716170E+003   2.84917942E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84828843E+003   0.00000000E+000   2.85084538E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.84779930E+003   2.84980595E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84892069E+003   0.00000000E+000   2.85146668E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.84842734E+003   2.85042366E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84954427E+003   0.00000000E+000   2.85207855E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.84901808E+003   2.85100565E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85013194E+003   0.00000000E+000   2.85265448E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.84958434E+003   2.85156612E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85069522E+003   0.00000000E+000   2.85321146E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85015369E+003   2.85213237E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85126142E+003   0.00000000E+000   2.85377651E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85072307E+003   2.85270020E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85182825E+003   0.00000000E+000   2.85434501E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85128740E+003   2.85326457E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85239077E+003   0.00000000E+000   2.85491175E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85184276E+003   2.85382084E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85294479E+003   0.00000000E+000   2.85547174E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.85239634E+003   2.85437604E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85349802E+003   0.00000000E+000   2.85603211E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.85294939E+003   2.85493076E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85405105E+003   0.00000000E+000   2.85659344E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.85350456E+003   2.85548753E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85460679E+003   0.00000000E+000   2.85715776E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.85406021E+003   2.85604469E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85516334E+003   0.00000000E+000   2.85772329E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.85461217E+003   2.85659763E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85571659E+003   0.00000000E+000   2.85828534E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.85515942E+003   2.85714505E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85626538E+003   0.00000000E+000   2.85884231E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.85569887E+003   2.85768457E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85680742E+003   0.00000000E+000   2.85939176E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.85623705E+003   2.85822202E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85734819E+003   0.00000000E+000   2.85993921E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.85677695E+003   2.85875998E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85789088E+003   0.00000000E+000   2.86048728E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      33   0.00000000E+000   2.85732227E+003   2.85930155E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85843882E+003   0.00000000E+000   2.86103931E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      34   0.00000000E+000   2.85787455E+003   2.85984787E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85899271E+003   0.00000000E+000   2.86159603E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      35   0.00000000E+000   2.85843020E+003   2.86039498E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85954944E+003   0.00000000E+000   2.86215320E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      36   0.00000000E+000   2.85898864E+003   2.86094234E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86010818E+003   0.00000000E+000   2.86271071E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      37   0.00000000E+000   2.85955362E+003   2.86149405E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86067356E+003   0.00000000E+000   2.86327210E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      38   0.00000000E+000   2.86013079E+003   2.86205511E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86125090E+003   0.00000000E+000   2.86384223E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      39   0.00000000E+000   2.86073973E+003   2.86264246E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86185249E+003   0.00000000E+000   2.86444370E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      40   0.00000000E+000   2.86146742E+003   2.86334970E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86255686E+003   0.00000000E+000   2.86518787E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      41   0.00000000E+000   2.86232555E+003   2.86418565E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86338439E+003   0.00000000E+000   2.86607789E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      42   0.00000000E+000   2.86326509E+003   2.86510200E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86429029E+003   0.00000000E+000   2.86705842E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      43   0.00000000E+000   2.86423702E+003   2.86605389E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86523108E+003   0.00000000E+000   2.86807933E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      44   0.00000000E+000   2.86518821E+003   2.86698980E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86615459E+003   0.00000000E+000   2.86908938E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      45   0.00000000E+000   2.86608765E+003   2.86788045E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86702813E+003   0.00000000E+000   2.87005526E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      46   0.00000000E+000   2.81415044E+003   2.82011544E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81337099E+003   0.00000000E+000   2.82567677E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      47   0.00000000E+000   2.69771978E+003   2.71903224E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.71496036E+003   0.00000000E+000   2.70639092E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      48   0.00000000E+000   2.63928677E+003   2.66967898E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65406807E+003   0.00000000E+000   2.66070624E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      49   0.00000000E+000   2.63741214E+003   2.66857805E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65242853E+003   0.00000000E+000   2.65935925E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      50   0.00000000E+000   2.63656685E+003   2.66818993E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.65167921E+003   0.00000000E+000   2.65877699E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
