   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996260E+001   1.00002270E+000   4.31629300E-004   1.19999997E+001   0.00000000E+000   1.46377881E-021   3.73488590E-021  -1.19999997E+001   7.27940078E-021   7.24448457E-021  -1.61327424E-020   1.22179243E-004   1.26986456E-004  -2.49165699E-004   1.24582760E-004   2.46562818E-006  -2.42987738E-006
       2       1     1.19992466E+001   1.00002270E+000   8.69720673E-004   1.19999997E+001   0.00000000E+000  -1.43639730E-020   1.12223042E-020  -1.19999997E+001  -7.50289579E-021  -9.49853336E-021  -3.70106341E-021   2.46182883E-004   2.55878811E-004  -5.02061693E-004   2.51030665E-004   4.96667528E-006  -4.89823009E-006
       3       1     1.19988617E+001   1.00002270E+000   1.31424464E-003   1.19999997E+001   0.00000000E+000  -7.19507431E-021  -2.01726190E-020  -1.19999997E+001   9.21129029E-021   2.33498749E-020   2.08570099E-020   3.72006735E-004   3.86664278E-004  -7.58671012E-004   3.79335232E-004   7.50444247E-006  -7.40273455E-006
       4       1     1.19984741E+001   1.00002270E+000   1.76198569E-003   1.19999997E+001   0.00000000E+000   5.86526200E-021   5.21037024E-020  -1.19999997E+001  -1.18172677E-020  -1.61265662E-020   1.44689697E-020   4.98741140E-004   5.18396308E-004  -1.01713745E-003   5.08568356E-004   1.00607143E-005  -9.92556010E-006
       5       1     1.19980836E+001   1.00002270E+000   2.21294391E-003   1.19999997E+001   0.00000000E+000  -6.34554144E-021  -9.43912341E-021  -1.19999997E+001  -7.97454499E-021   4.54950807E-020  -4.36221968E-021   6.26386133E-004   6.51074908E-004  -1.27746104E-003   6.38730058E-004   1.26354871E-005  -1.24666880E-005
       6       1     1.19976903E+001   1.00002270E+000   2.66712193E-003   1.19999997E+001   0.00000000E+000   9.26206999E-021   2.38942700E-020  -1.19999997E+001   8.96682166E-021  -3.51989247E-021  -2.89167637E-021   7.54942471E-004   7.84700851E-004  -1.53964332E-003   7.69821104E-004   1.52287714E-005  -1.50261190E-005
       7       1     1.19972943E+001   1.00002270E+000   3.12452165E-003   1.19999997E+001   0.00000000E+000   1.45760253E-021   5.60629932E-021  -1.19999997E+001  -5.52706461E-021  -2.85779505E-020  -3.65635889E-021   8.84410698E-004   9.19274687E-004  -1.80368539E-003   9.01842040E-004   1.78405732E-005  -1.76038469E-005
       8       1     1.19968955E+001   1.00002270E+000   3.58514335E-003   1.19999997E+001   0.00000000E+000  -1.08070228E-021   8.02034322E-022  -1.19999997E+001  -8.85631952E-021   2.42063193E-020  -2.09405368E-021   1.01479090E-003   1.05479648E-003  -2.06958739E-003   1.03479294E-003   2.04708956E-005  -2.01998598E-005
       9       1     1.19964939E+001   1.00002270E+000   4.04898660E-003   1.19999997E+001   0.00000000E+000  -6.38921658E-021  -1.64565561E-020  -1.19999997E+001  -9.42405034E-021  -1.54207054E-020   1.21831572E-020   1.14608298E-003   1.19126611E-003  -2.33734909E-003   1.16867370E-003   2.31197314E-005  -2.28141360E-005
      10       1     1.19960895E+001   1.00002270E+000   4.51605122E-003   1.19999997E+001   0.00000000E+000  -1.70850663E-020   1.90326539E-020  -1.19999997E+001   2.05096951E-020  -1.25737335E-020  -1.91052987E-021   1.27828688E-003   1.32868349E-003  -2.60697037E-003   1.30348424E-003   2.57870799E-005  -2.54466632E-005
      11       1     1.19956823E+001   1.00002270E+000   4.98633863E-003   1.19999997E+001   0.00000000E+000   7.39653875E-021  -9.67558677E-021  -1.19999997E+001  -2.06629349E-020  -1.55007029E-020   9.59970674E-021   1.41140303E-003   1.46704904E-003  -2.87845208E-003   1.43922500E-003   2.84729400E-005  -2.80974348E-005
      12       1     1.19952724E+001   1.00002270E+000   5.45984846E-003   1.19999997E+001   0.00000000E+000   1.09467244E-020  -7.09007752E-021  -1.19999997E+001   1.70310054E-021  -7.11978250E-021   2.60086172E-020   1.54543132E-003   1.60636265E-003  -3.15179397E-003   1.57589584E-003   3.11773026E-005  -3.07664357E-005
      13       1     1.19948596E+001   1.00002270E+000   5.93658159E-003   1.19999997E+001   0.00000000E+000   7.42683194E-021  -3.10590512E-020  -1.19999997E+001   1.63720090E-020   1.84464953E-020   1.80794477E-020   1.68037200E-003   1.74662457E-003  -3.42699657E-003   1.71349705E-003   3.39001651E-005  -3.34536584E-005
      14       1     1.19944441E+001   1.00002270E+000   6.41653934E-003   1.19999997E+001   0.00000000E+000  -3.06696513E-021  -3.75841459E-020  -1.19999997E+001   1.43979241E-020  -6.89390704E-021   2.21640288E-021   1.81622546E-003   1.88783519E-003  -3.70406065E-003   1.85202898E-003   3.66415277E-005  -3.61590979E-005
      15       1     1.19940257E+001   1.00002270E+000   6.89972316E-003   1.19999997E+001   0.00000000E+000  -9.39471300E-021  -1.18775783E-020  -1.19999997E+001   8.11362162E-021   2.67097723E-020   1.66253745E-020   1.95299209E-003   2.02999493E-003  -3.98298702E-003   1.99149207E-003   3.94013849E-005  -3.88827399E-005
      16       1     1.19936046E+001   1.00002270E+000   7.38613417E-003   1.19999997E+001   0.00000000E+000   5.03425797E-021   1.77679866E-020  -1.19999997E+001  -1.88370073E-020  -8.87502299E-021  -2.57403901E-021   2.09067222E-003   2.17310412E-003  -4.26377635E-003   2.13188663E-003   4.21797270E-005  -4.16245652E-005
      17       1     1.19931807E+001   1.00002270E+000   7.87577292E-003   1.19999997E+001   0.00000000E+000  -8.12122249E-021  -1.33981201E-020  -1.19999997E+001  -1.49842481E-020  -2.65309542E-020  -1.73688812E-020   2.22926602E-003   2.31716293E-003  -4.54642895E-003   2.27321283E-003   4.49765445E-005  -4.43845633E-005
      18       1     1.19927540E+001   1.00002270E+000   8.36863522E-003   1.19999997E+001   0.00000000E+000   1.46695519E-020  -1.14031811E-020  -1.19999997E+001  -9.32311592E-021  -2.26346026E-020  -1.82535600E-020   2.36877230E-003   2.46217010E-003  -4.83094240E-003   2.41546945E-003   4.77918058E-005  -4.71626891E-005
      19       1     1.19923246E+001   1.00002270E+000   8.86471919E-003   1.19999997E+001   0.00000000E+000   9.92969665E-021  -3.04814218E-021  -1.19999997E+001   2.27096923E-021  -2.64086050E-020   1.66018458E-020   2.50919060E-003   2.60812501E-003  -5.11731561E-003   2.55865596E-003   5.06255379E-005  -4.99589360E-005
      20       1     1.19918923E+001   1.00002270E+000   9.36402766E-003   1.19999997E+001   0.00000000E+000   1.63512652E-020  -2.76776839E-020  -1.19999997E+001  -1.54860618E-020   1.35148812E-020  -1.25925565E-020   2.65052180E-003   2.75502843E-003  -5.40555023E-003   2.70277316E-003   5.34777917E-005  -5.27733280E-005
      21       1     1.19914573E+001   1.00002270E+000   9.86656280E-003   1.19999997E+001   0.00000000E+000  -4.63603484E-021   1.41375093E-020  -1.19999997E+001  -6.73472073E-021   1.12184808E-020  -1.89735380E-020   2.79276654E-003   2.90288096E-003  -5.69564750E-003   2.84782169E-003   5.63486064E-005  -5.56058724E-005
      22       1     1.19910194E+001   1.00002270E+000   1.03723259E-002   1.19999997E+001   0.00000000E+000   1.30296020E-020  -3.95182045E-020  -1.19999997E+001  -5.05888957E-021  -3.54059772E-020  -1.13596530E-020   2.93592524E-003   3.05168293E-003  -5.98760817E-003   2.99380192E-003   5.92380139E-005  -5.84565692E-005
      23       1     1.19905788E+001   1.00002270E+000   1.08813174E-002   1.19999997E+001   0.00000000E+000   7.63594320E-021   2.14116988E-020  -1.19999997E+001  -1.26943732E-020   3.42765999E-020   2.81497283E-020   3.07999805E-003   3.20143447E-003  -6.28143252E-003   3.14071399E-003   6.21460372E-005  -6.13254168E-005
      24       1     1.19901354E+001   1.00002270E+000   1.13935392E-002   1.19999997E+001   0.00000000E+000  -5.69717890E-021  -2.15190485E-020  -1.19999997E+001  -6.06332580E-022  -1.58489276E-020  -1.91711790E-020   3.22498548E-003   3.35213606E-003  -6.57712154E-003   3.28855839E-003   6.50727070E-005  -6.42124130E-005
      25       1     1.19896892E+001   1.00002270E+000   1.19089930E-002   1.19999997E+001   0.00000000E+000   1.64597913E-020  -1.98732164E-020  -1.19999997E+001   7.57834385E-021  -2.64274280E-020   2.89873498E-021   3.37088810E-003   3.50378825E-003  -6.87467635E-003   3.43733569E-003   6.80180568E-005  -6.71175668E-005
      26       1     1.19892402E+001   1.00002270E+000   1.24276812E-002   1.19999997E+001   0.00000000E+000  -8.80237815E-021  -7.30212987E-021  -1.19999997E+001  -1.66948852E-020   5.11043212E-021  -2.31710568E-020   3.51770656E-003   3.65639173E-003  -7.17409828E-003   3.58704655E-003   7.09821146E-005  -7.00408843E-005
      27       1     1.19887884E+001   1.00002270E+000   1.29496059E-002   1.19999997E+001   0.00000000E+000  -1.42260360E-020  -2.44316066E-020  -1.19999997E+001  -1.15845726E-020  -4.62856448E-020  -1.01643954E-020   3.66544145E-003   3.80994708E-003  -7.47538853E-003   3.73769156E-003   7.39649062E-005  -7.29823738E-005
      28       1     1.19883338E+001   1.00002270E+000   1.34747683E-002   1.19999997E+001   0.00000000E+000   2.98167362E-021   2.62077288E-020  -1.19999997E+001   8.57729312E-021  -7.31271778E-021   2.18440386E-020   3.81409312E-003   3.96445469E-003  -7.77854781E-003   3.88927109E-003   7.69664512E-005  -7.59420378E-005
      29       1     1.19878764E+001   1.00002270E+000   1.40031695E-002   1.19999997E+001   0.00000000E+000   3.49989308E-022  -3.85558810E-020  -1.19999997E+001  -1.68635014E-020  -2.57874475E-020  -1.96511644E-020   3.96366183E-003   4.11991485E-003  -8.08357668E-003   4.04178542E-003   7.99867636E-005  -7.89198790E-005
      30       1     1.19874162E+001   1.00002270E+000   1.45348098E-002   1.19999997E+001   0.00000000E+000  -5.58394706E-021  -5.11372613E-020  -1.19999997E+001  -2.50337665E-020   1.22725663E-020   2.65403657E-021   4.11414773E-003   4.27632772E-003  -8.39047545E-003   4.19523469E-003   8.30258519E-005  -8.19158839E-005
      31       1     1.19869532E+001   1.00002270E+000   1.50696909E-002   1.19999997E+001   0.00000000E+000  -2.38333896E-020   3.83511813E-020  -1.19999997E+001   2.02118825E-020  -3.51424558E-020   1.36466419E-021   4.26555125E-003   4.43369377E-003  -8.69924502E-003   4.34961936E-003   8.60837283E-005  -8.49300611E-005
      32       1     1.19864874E+001   1.00002269E+000   1.56078149E-002   1.19999997E+001   0.00000000E+000  -1.46633756E-020  -2.60515571E-020  -1.19999997E+001   3.53381300E-020  -1.12184808E-020   1.34207665E-020   4.41787297E-003   4.59201365E-003  -9.00988662E-003   4.50494005E-003   8.91604081E-005  -8.79624200E-005
      33       1     1.19860189E+001   1.00002269E+000   1.61491846E-002   1.19999997E+001   0.00000000E+000  -5.67012090E-021  -2.25769573E-020  -1.19999997E+001   1.94448655E-020  -1.86911937E-020  -2.24557846E-020   4.57111362E-003   4.75128820E-003  -9.32240183E-003   4.66119754E-003   9.22559148E-005  -9.10129797E-005
      34       1     1.19855475E+001   1.00002269E+000   1.66938029E-002   1.19999997E+001   0.00000000E+000   6.22716271E-021  -4.78338328E-021  -1.19999997E+001  -6.45182036E-021   1.14631792E-020   1.30631303E-020   4.72527403E-003   4.91151834E-003  -9.63679237E-003   4.81839270E-003   9.53702693E-005  -9.40817746E-005
