   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.78791630E+003   2.79731223E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.79316126E+003   0.00000000E+000   2.79830337E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.80997318E+003   2.81838988E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.81471709E+003   0.00000000E+000   2.81936824E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84231586E+003   2.85071852E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84698957E+003   0.00000000E+000   2.85172703E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84312582E+003   2.85142373E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84772465E+003   0.00000000E+000   2.85247226E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84392119E+003   2.85211523E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84844273E+003   0.00000000E+000   2.85320130E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84471702E+003   2.85280698E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84915815E+003   0.00000000E+000   2.85392763E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84550900E+003   2.85349576E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84986744E+003   0.00000000E+000   2.85464728E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84628623E+003   2.85417129E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85056036E+003   0.00000000E+000   2.85535002E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84704499E+003   2.85483043E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85123364E+003   0.00000000E+000   2.85603231E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84778726E+003   2.85547514E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85188951E+003   0.00000000E+000   2.85669608E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84852324E+003   2.85611448E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85253659E+003   0.00000000E+000   2.85734933E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.84924259E+003   2.85673985E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85316495E+003   0.00000000E+000   2.85798204E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.84995320E+003   2.85735851E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85378239E+003   0.00000000E+000   2.85860212E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.85065734E+003   2.85797126E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85439127E+003   0.00000000E+000   2.85921154E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.85135660E+003   2.85858009E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85499282E+003   0.00000000E+000   2.85981186E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.85205005E+003   2.85918439E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85558616E+003   0.00000000E+000   2.86040205E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85273251E+003   2.85977794E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85616572E+003   0.00000000E+000   2.86097639E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85337724E+003   2.86033552E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85670614E+003   0.00000000E+000   2.86151043E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85399706E+003   2.86086730E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85722192E+003   0.00000000E+000   2.86201663E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85461707E+003   2.86139083E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85773261E+003   0.00000000E+000   2.86251349E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      21   0.00000000E+000   2.85523594E+003   2.86190510E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85823649E+003   0.00000000E+000   2.86300142E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      22   0.00000000E+000   2.85585084E+003   2.86240783E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85873077E+003   0.00000000E+000   2.86347927E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      23   0.00000000E+000   2.85645711E+003   2.86289557E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85921091E+003   0.00000000E+000   2.86394321E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      24   0.00000000E+000   2.85706166E+003   2.86337711E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85968513E+003   0.00000000E+000   2.86440103E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      25   0.00000000E+000   2.85766452E+003   2.86385565E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86015570E+003   0.00000000E+000   2.86485480E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      26   0.00000000E+000   2.85826763E+003   2.86433571E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86062427E+003   0.00000000E+000   2.86530655E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      27   0.00000000E+000   2.85886667E+003   2.86481410E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86108818E+003   0.00000000E+000   2.86575268E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      28   0.00000000E+000   2.85945747E+003   2.86528728E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86154433E+003   0.00000000E+000   2.86619016E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      29   0.00000000E+000   2.86003853E+003   2.86575522E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86199375E+003   0.00000000E+000   2.86661827E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      30   0.00000000E+000   2.86060916E+003   2.86622040E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86243892E+003   0.00000000E+000   2.86703745E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      31   0.00000000E+000   2.86117209E+003   2.86668499E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86288306E+003   0.00000000E+000   2.86745102E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      32   0.00000000E+000   2.86172775E+003   2.86715051E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86332736E+003   0.00000000E+000   2.86786202E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
