    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850051E+003  -5.23138333E-021  -4.99162347E-020  -1.19999997E+001  -7.97860399E-021  -1.88229544E-020  -1.88229544E-020  -6.98629654E+003  -6.98628919E+003  -1.41660936E+004  -2.04124472E+002  -5.33070056E-003   1.18400600E-002   4.36131977E-004   1.19996229E+001   0.00000000E+000   7.67610173E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828417E+003  -1.13264236E-020  -3.02364312E-021  -1.19999997E+001  -1.30005399E-021  -1.88229544E-020   5.64688632E-020  -6.98637053E+003  -6.98636332E+003  -1.41659455E+004  -2.04189866E+002  -6.43851363E-003   2.16956191E-002   8.78474288E-004   1.19992407E+001   0.00000000E+000   7.73017098E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806468E+003   7.74632743E-021   3.06460005E-020  -1.19999997E+001  -1.37327689E-020  -1.88229544E-020  -3.76459088E-020  -6.98644559E+003  -6.98643854E+003  -1.41657952E+004  -2.04256214E+002  -7.56216641E-003   3.16945014E-002   1.32726549E-003   1.19988530E+001   0.00000000E+000   7.78427002E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784358E+003  -1.28087518E-020  -4.59118090E-020  -1.19999997E+001   6.19417902E-021   1.88229544E-020  -5.64688632E-020  -6.98652121E+003  -6.98651430E+003  -1.41656439E+004  -2.04323048E+002  -8.69405682E-003   4.17664980E-002   1.77934957E-003   1.19984624E+001   0.00000000E+000   7.83838691E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762088E+003  -7.60210936E-021  -3.40003544E-020  -1.19999997E+001   1.72423537E-021  -7.52918175E-020   3.76459088E-020  -6.98659738E+003  -6.98659061E+003  -1.41654914E+004  -2.04390369E+002  -9.83418698E-003   5.19115874E-002   2.23472591E-003   1.19980689E+001   0.00000000E+000   7.89252106E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739656E+003  -6.80848584E-021  -2.64585782E-020  -1.19999997E+001   3.75946229E-021  -1.88229544E-020  -1.88229544E-020  -6.98667410E+003  -6.98666748E+003  -1.41653378E+004  -2.04458177E+002  -1.09825405E-002   6.21296808E-002   2.69338868E-003   1.19976727E+001   0.00000000E+000   7.94667157E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717065E+003  -1.32579209E-020  -2.80654053E-020  -1.19999997E+001  -3.75239858E-021  -5.64688632E-020  -3.76459088E-020  -6.98675137E+003  -6.98674490E+003  -1.41651831E+004  -2.04526469E+002  -1.21391182E-002   7.24206739E-002   3.15533331E-003   1.19972736E+001   0.00000000E+000   8.00083757E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694313E+003  -3.51006051E-021   1.38425211E-020  -1.19999997E+001  -1.93585036E-021   0.00000000E+000   3.76459088E-020  -6.98682918E+003  -6.98682286E+003  -1.41650273E+004  -2.04595246E+002  -1.33039335E-002   8.27845911E-002   3.62055797E-003   1.19968716E+001   0.00000000E+000   8.05501850E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671401E+003  -3.55504564E-021  -1.01433741E-020  -1.19999997E+001  -4.44771138E-022  -3.76459088E-020  -1.12937726E-019  -6.98690755E+003  -6.98690138E+003  -1.41648704E+004  -2.04664508E+002  -1.44770040E-002   9.32214866E-002   4.08906250E-003   1.19964669E+001   0.00000000E+000   8.10921408E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648329E+003  -5.99919561E-021  -1.14802365E-020  -1.19999997E+001   4.52215404E-021   0.00000000E+000  -3.76459088E-020  -6.98698646E+003  -6.98698045E+003  -1.41647125E+004  -2.04734256E+002  -1.56583575E-002   1.03731458E-001   4.56085069E-003   1.19960593E+001   0.00000000E+000   8.16342450E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625097E+003  -4.38936176E-021   4.81163136E-020  -1.19999997E+001   4.41568685E-021   0.00000000E+000   9.41147719E-020  -6.98706592E+003  -6.98706006E+003  -1.41645534E+004  -2.04804489E+002  -1.68479914E-002   1.14314552E-001   5.03592422E-003   1.19956489E+001   0.00000000E+000   8.21764968E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601703E+003   8.15267453E-021   4.36330234E-020  -1.19999997E+001   7.93063002E-021   9.41147719E-020   7.52918175E-020  -6.98714594E+003  -6.98714023E+003  -1.41643932E+004  -2.04875209E+002  -1.80459864E-002   1.24970843E-001   5.51428836E-003   1.19952356E+001   0.00000000E+000   8.27188994E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578150E+003  -1.33705991E-020   4.94723297E-021  -1.19999997E+001  -1.77848768E-020   5.64688632E-020   1.50583635E-019  -6.98722650E+003  -6.98722095E+003  -1.41642319E+004  -2.04946415E+002  -1.92523506E-002   1.35700394E-001   5.99594138E-003   1.19948195E+001   0.00000000E+000   8.32614483E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554435E+003   2.09834252E-021  -7.48467412E-021  -1.19999997E+001   1.08136542E-020   1.12937726E-019  -1.88229544E-020  -6.98730762E+003  -6.98730222E+003  -1.41640695E+004  -2.05018107E+002  -2.04670625E-002   1.46503220E-001   6.48088331E-003   1.19944006E+001   0.00000000E+000   8.38041405E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
        15     1.19999997E+001   7.18530560E+003   6.75049748E-021   2.24887036E-020  -1.19999997E+001   4.21135098E-021   1.88229544E-020  -3.76459088E-020  -6.98738928E+003  -6.98738404E+003  -1.41639060E+004  -2.05090285E+002  -2.16901734E-002   1.57379349E-001   6.96911404E-003   1.19939788E+001   0.00000000E+000   8.43469737E+014   0.00000000E+000   1.00000000E-014   1.50000000E-013
        16     1.19999997E+001   7.18506525E+003   1.10255205E-020  -1.35644247E-020  -1.19999997E+001  -1.50150873E-021  -3.76459088E-020  -5.64688632E-020  -6.98747150E+003  -6.98746642E+003  -1.41637415E+004  -2.05162950E+002  -2.29216638E-002   1.68328809E-001   7.46063455E-003   1.19935542E+001   0.00000000E+000   8.48899455E+014   0.00000000E+000   1.00000000E-014   1.60000000E-013
        17     1.19999997E+001   7.18482329E+003   6.18349820E-021  -5.43031865E-020  -1.19999997E+001   2.95941456E-021   1.88229544E-020   5.64688632E-020  -6.98755426E+003  -6.98754934E+003  -1.41635758E+004  -2.05236101E+002  -2.41615296E-002   1.79351627E-001   7.95544263E-003   1.19931267E+001   0.00000000E+000   8.54330513E+014   0.00000000E+000   1.00000000E-014   1.70000000E-013
        18     1.19999997E+001   7.18457972E+003   9.44664314E-021   4.74178414E-020  -1.19999997E+001   1.24715787E-020  -1.88229544E-020   3.76459088E-020  -6.98763758E+003  -6.98763281E+003  -1.41634090E+004  -2.05309738E+002  -2.54097894E-002   1.90447830E-001   8.45353884E-003   1.19926965E+001   0.00000000E+000   8.59762899E+014   0.00000000E+000   1.00000000E-014   1.80000000E-013
        19     1.19999997E+001   7.18433455E+003   1.05731202E-022   1.18133347E-020  -1.19999997E+001   1.98657530E-020  -1.88229544E-020   0.00000000E+000  -6.98772144E+003  -6.98771684E+003  -1.41632411E+004  -2.05383860E+002  -2.66664506E-002   2.01617470E-001   8.95492310E-003   1.19922633E+001   0.00000000E+000   8.65196587E+014   0.00000000E+000   1.00000000E-014   1.90000000E-013
        20     1.19999997E+001   7.18408778E+003   6.96357547E-021   5.02981281E-020  -1.19999997E+001   1.93291358E-020   0.00000000E+000  -5.64688632E-020  -6.98780586E+003  -6.98780141E+003  -1.41630721E+004  -2.05458470E+002  -2.79315142E-002   2.12860568E-001   9.45959640E-003   1.19918274E+001   0.00000000E+000   8.70631568E+014   0.00000000E+000   1.00000000E-014   2.00000000E-013
        21     1.19999997E+001   7.18383940E+003  -8.52080400E-021   5.11223917E-020  -1.19999997E+001  -6.39181918E-021   0.00000000E+000  -3.76459088E-020  -6.98789083E+003  -6.98788654E+003  -1.41629020E+004  -2.05533564E+002  -2.92049686E-002   2.24177022E-001   9.96755274E-003   1.19913886E+001   0.00000000E+000   8.76067762E+014   0.00000000E+000   1.00000000E-014   2.10000000E-013
        22     1.19999997E+001   7.18358942E+003   7.11278392E-021   3.08803863E-020  -1.19999997E+001   1.42673936E-020  -3.76459088E-020   5.64688632E-020  -6.98797634E+003  -6.98797221E+003  -1.41627308E+004  -2.05609143E+002  -3.04868009E-002   2.35566777E-001   1.04787882E-002   1.19909470E+001   0.00000000E+000   8.81505109E+014   0.00000000E+000   1.00000000E-014   2.20000000E-013
        23     1.19999997E+001   7.18333784E+003   1.10632535E-020   5.39082406E-020  -1.19999997E+001  -1.45402842E-023   3.76459088E-020   1.88229544E-020  -6.98806241E+003  -6.98805844E+003  -1.41625585E+004  -2.05685207E+002  -3.17770054E-002   2.47029838E-001   1.09933017E-002   1.19905026E+001   0.00000000E+000   8.86943579E+014   0.00000000E+000   1.00000000E-014   2.30000000E-013
        24     1.19999997E+001   7.18308466E+003   4.22490172E-021   2.96658059E-020  -1.19999997E+001  -2.40294599E-020   3.76459088E-020   7.52918175E-020  -6.98814902E+003  -6.98814521E+003  -1.41623851E+004  -2.05761756E+002  -3.30755958E-002   2.58566224E-001   1.15110935E-002   1.19900553E+001   0.00000000E+000   8.92383152E+014   0.00000000E+000   1.00000000E-014   2.40000000E-013
        25     1.19999997E+001   7.18282988E+003   7.51912203E-021   5.27179006E-020  -1.19999997E+001   1.49010987E-020   7.52918175E-020   3.76459088E-020  -6.98823618E+003  -6.98823253E+003  -1.41622107E+004  -2.05838789E+002  -3.43825576E-002   2.70175974E-001   1.20321646E-002   1.19896052E+001   0.00000000E+000   8.97823820E+014   0.00000000E+000   1.00000000E-014   2.50000000E-013
        26     1.19999997E+001   7.18257350E+003   2.01031995E-020   5.10688350E-020  -1.19999997E+001  -4.72027888E-021  -3.76459088E-020  -1.50583635E-019  -6.98832389E+003  -6.98832040E+003  -1.41620351E+004  -2.05916308E+002  -3.56979182E-002   2.81859131E-001   1.25565170E-002   1.19891523E+001   0.00000000E+000   9.03265583E+014   0.00000000E+000   1.00000000E-014   2.60000000E-013
        27     1.19999997E+001   7.18231552E+003   5.08443222E-021   4.05361333E-020  -1.19999997E+001  -4.53940492E-021   3.76459088E-020   3.76459088E-020  -6.98841215E+003  -6.98840882E+003  -1.41618584E+004  -2.05994311E+002  -3.70217119E-002   2.93615746E-001   1.30841533E-002   1.19886966E+001   0.00000000E+000   9.08708450E+014   0.00000000E+000   1.00000000E-014   2.70000000E-013
        28     1.19999997E+001   7.18205593E+003   2.43903395E-021   2.73193092E-020  -1.19999997E+001   2.02169727E-020   0.00000000E+000   1.50583635E-019  -6.98850096E+003  -6.98849779E+003  -1.41616806E+004  -2.06072801E+002  -3.83539490E-002   3.05445792E-001   1.36150755E-002   1.19882380E+001   0.00000000E+000   9.14152417E+014   0.00000000E+000   1.00000000E-014   2.80000000E-013
        29     1.19999997E+001   7.18179474E+003  -3.97051182E-021  -1.73969474E-020  -1.19999997E+001  -1.19860768E-020   0.00000000E+000  -3.76459088E-020  -6.98859032E+003  -6.98858731E+003  -1.41615017E+004  -2.06151777E+002  -3.96946848E-002   3.17349309E-001   1.41492853E-002   1.19877766E+001   0.00000000E+000   9.19597484E+014   0.00000000E+000   1.00000000E-014   2.90000000E-013
        30     1.19999997E+001   7.18153195E+003  -4.23055852E-021  -1.90820587E-020  -1.19999997E+001  -9.58673249E-021   2.25875453E-019  -7.52918175E-020  -6.98868023E+003  -6.98867738E+003  -1.41613218E+004  -2.06231238E+002  -4.10439373E-002   3.29326274E-001   1.46867824E-002   1.19873123E+001   0.00000000E+000   9.25043637E+014   0.00000000E+000   1.00000000E-014   3.00000000E-013
        31     1.19999997E+001   7.18126755E+003   1.71917140E-020   1.30942081E-020  -1.19999997E+001  -1.59315022E-020   3.76459088E-020   7.52918175E-020  -6.98877070E+003  -6.98876801E+003  -1.41611407E+004  -2.06311186E+002  -4.24017392E-002   3.41376733E-001   1.52275669E-002   1.19868452E+001   0.00000000E+000   9.30490855E+014   0.00000000E+000   1.00000000E-014   3.10000000E-013
        32     1.19999997E+001   7.18100155E+003   8.72575021E-021   2.48122590E-020  -1.19999997E+001  -9.21416015E-021   0.00000000E+000   0.00000000E+000  -6.98886171E+003  -6.98885918E+003  -1.41609585E+004  -2.06391620E+002  -4.37681204E-002   3.53500739E-001   1.57716403E-002   1.19863753E+001   0.00000000E+000   9.35939130E+014   0.00000000E+000   1.00000000E-014   3.20000000E-013
        33     1.19999997E+001   7.18073394E+003   2.87971226E-021   4.47766077E-020  -1.19999997E+001   1.35655466E-021  -1.12937726E-019   1.12937726E-019  -6.98895327E+003  -6.98895090E+003  -1.41607752E+004  -2.06472540E+002  -4.51431093E-002   3.65698337E-001   1.63190048E-002   1.19859026E+001   0.00000000E+000   9.41388466E+014   0.00000000E+000   1.00000000E-014   3.30000000E-013
        34     1.19999997E+001   7.18046472E+003  -5.38913195E-021  -1.46200134E-020  -1.19999997E+001   1.17256442E-020  -3.76459088E-020   0.00000000E+000  -6.98904539E+003  -6.98904318E+003  -1.41605908E+004  -2.06553948E+002  -4.65270466E-002   3.77969911E-001   1.68696691E-002   1.19854270E+001   0.00000000E+000   9.46838903E+014   0.00000000E+000   1.00000000E-014   3.40000000E-013
        35     1.19999997E+001   7.18019388E+003   7.47474724E-021  -9.35269854E-020  -1.19999997E+001   5.80224656E-021  -3.76459088E-020  -7.52918175E-020  -6.98913806E+003  -6.98913601E+003  -1.41604053E+004  -2.06635848E+002  -4.79207001E-002   3.90316423E-001   1.74236604E-002   1.19849485E+001   0.00000000E+000   9.52290625E+014   0.00000000E+000   1.00000000E-014   3.50000000E-013
        36     1.19999997E+001   7.17992140E+003   1.61932251E-020   1.43457406E-020  -1.19999997E+001   1.77185031E-020   0.00000000E+000   7.52918175E-020  -6.98923130E+003  -6.98922940E+003  -1.41602187E+004  -2.06718244E+002  -4.93246606E-002   4.02738655E-001   1.79810057E-002   1.19844672E+001   0.00000000E+000   9.57743845E+014   0.00000000E+000   1.00000000E-014   3.60000000E-013
        37     1.19999997E+001   7.17964727E+003  -6.60764367E-021  -3.99772863E-020  -1.19999997E+001  -5.53554005E-022   7.52918175E-020  -7.52918175E-020  -6.98932511E+003  -6.98932335E+003  -1.41600309E+004  -2.06801138E+002  -5.07393481E-002   4.15237156E-001   1.85417241E-002   1.19839829E+001   0.00000000E+000   9.63198731E+014   0.00000000E+000   1.00000000E-014   3.70000000E-013
        38     1.19999997E+001   7.17937150E+003  -5.84002437E-021   4.74040371E-020  -1.19999997E+001  -2.14353408E-020   7.52918175E-020   7.52918175E-020  -6.98941948E+003  -6.98941787E+003  -1.41598420E+004  -2.06884533E+002  -5.21649135E-002   4.27812122E-001   1.91058226E-002   1.19834958E+001   0.00000000E+000   9.68655342E+014   0.00000000E+000   1.00000000E-014   3.80000000E-013
        39     1.19999997E+001   7.17909408E+003   3.65300407E-021  -9.69734636E-021  -1.19999997E+001  -2.88917242E-021  -1.12937726E-019   1.50583635E-019  -6.98951442E+003  -6.98951295E+003  -1.41596520E+004  -2.06968426E+002  -5.36014077E-002   4.40463622E-001   1.96733005E-002   1.19830057E+001   0.00000000E+000   9.74113656E+014   0.00000000E+000   1.00000000E-014   3.90000000E-013
        40     1.19999997E+001   7.17881502E+003  -1.24937459E-020  -9.05347565E-020  -1.19999997E+001  -1.23988235E-020  -3.76459088E-020  -1.12937726E-019  -6.98960992E+003  -6.98960860E+003  -1.41594609E+004  -2.07052818E+002  -5.50487732E-002   4.53191617E-001   2.02441509E-002   1.19825127E+001   0.00000000E+000   9.79573575E+014   0.00000000E+000   1.00000000E-014   4.00000000E-013
        41     1.19999997E+001   7.17853431E+003   1.37450743E-020  -1.16582293E-020  -1.19999997E+001  -8.03409941E-021  -7.52918175E-020  -3.76459088E-020  -6.98970600E+003  -6.98970480E+003  -1.41592686E+004  -2.07137707E+002  -5.65069118E-002   4.65996055E-001   2.08183641E-002   1.19820168E+001   0.00000000E+000   9.85034968E+014   0.00000000E+000   1.00000000E-014   4.10000000E-013
        42     1.19999997E+001   7.17825197E+003   1.24808055E-020  -2.07012360E-020  -1.19999997E+001  -4.29810801E-021   3.76459088E-020   1.12937726E-019  -6.98980263E+003  -6.98980157E+003  -1.41590752E+004  -2.07223092E+002  -5.79756357E-002   4.78876802E-001   2.13959264E-002   1.19815181E+001   0.00000000E+000   9.90497653E+014   0.00000000E+000   1.00000000E-014   4.20000000E-013
        43     1.19999997E+001   7.17796801E+003  -1.78957510E-020  -2.28701079E-020  -1.19999997E+001   8.27618616E-021  -7.52918175E-020   1.12937726E-019  -6.98989982E+003  -6.98989889E+003  -1.41588807E+004  -2.07308968E+002  -5.94546970E-002   4.91833740E-001   2.19768182E-002   1.19810164E+001   0.00000000E+000   9.95961382E+014   0.00000000E+000   1.00000000E-014   4.30000000E-013
        44     1.19999997E+001   7.17768244E+003   8.45409821E-021  -6.59676157E-020  -1.19999997E+001   9.90961656E-021  -7.52918175E-020  -1.12937726E-019  -6.98999757E+003  -6.98999676E+003  -1.41586850E+004  -2.07395333E+002  -6.09438129E-002   5.04866762E-001   2.25610151E-002   1.19805120E+001   0.00000000E+000   1.00142585E+015   0.00000000E+000   1.00000000E-014   4.40000000E-013
        45     1.19999997E+001   7.17739527E+003   1.65687077E-020  -2.06467548E-021  -1.19999997E+001   9.12605680E-021   3.76459088E-020  -7.52918175E-020  -6.99009587E+003  -6.99009518E+003  -1.41584883E+004  -2.07482182E+002  -6.24426126E-002   5.17975742E-001   2.31484828E-002   1.19800047E+001   0.00000000E+000   1.00689065E+015   0.00000000E+000   1.00000000E-014   4.50000000E-013
        46     1.19999997E+001   7.17705467E+003   1.08692215E-021  -5.80614730E-020  -1.19999997E+001  -1.61475780E-020   3.76459088E-020   1.12937726E-019  -6.99021370E+003  -6.99021066E+003  -1.41582550E+004  -2.07585189E+002  -6.61875108E-002   5.33499797E-001   2.38453438E-002   1.19794030E+001   0.00000000E+000   1.01463137E+015   0.00000000E+000   1.00000000E-014   4.60000000E-013
        47     1.19999997E+001   7.17667905E+003   1.32846140E-022   5.44335285E-020  -1.19999997E+001  -7.81786204E-021  -3.76459088E-020   7.52918175E-020  -6.99034229E+003  -6.99033938E+003  -1.41579977E+004  -2.07698792E+002  -7.12989605E-002   5.50945798E-001   2.46139954E-002   1.19787394E+001   0.00000000E+000   1.02412289E+015   3.36825902E+011   1.00000000E-014   4.70000000E-013
        48     1.19999997E+001   7.17638489E+003   2.37861099E-021   3.52660233E-021  -1.19999997E+001  -1.34148662E-020  -7.52918175E-020   7.52918175E-020  -6.99044383E+003  -6.99043936E+003  -1.41577962E+004  -2.07787760E+002  -7.18885486E-002   5.63404585E-001   2.52155555E-002   1.19782198E+001   0.00000000E+000   1.03028469E+015   8.48987915E+011   1.00000000E-014   4.80000000E-013
        49     1.19999997E+001   7.17611520E+003   2.29235636E-020   4.01383109E-020  -1.19999997E+001   1.59997877E-020   0.00000000E+000   3.76459088E-020  -6.99053569E+003  -6.99053225E+003  -1.41576114E+004  -2.07869326E+002  -7.25288887E-002   5.76132045E-001   2.57673427E-002   1.19777434E+001   0.00000000E+000   1.03513525E+015   1.16396370E+012   1.00000000E-014   4.90000000E-013
        50     1.19999997E+001   7.17584397E+003   4.20479888E-021  -6.05585784E-020  -1.19999997E+001   3.49683783E-020  -3.76459088E-020   7.52918175E-020  -6.99062811E+003  -6.99062564E+003  -1.41574256E+004  -2.07951362E+002  -7.31730404E-002   5.88874175E-001   2.63222934E-002   1.19772642E+001   0.00000000E+000   1.03996273E+015   1.40778424E+012   1.00000000E-014   5.00000000E-013
        51     1.19999997E+001   7.17557152E+003  -1.38138983E-020   9.48906128E-022  -1.19999997E+001   6.16935283E-021   3.76459088E-020   0.00000000E+000  -6.99072096E+003  -6.99071944E+003  -1.41572390E+004  -2.08033766E+002  -7.38281453E-002   6.01678108E-001   2.68797394E-002   1.19767829E+001   0.00000000E+000   1.04490188E+015   1.67351275E+012   1.00000000E-014   5.10000000E-013
        52     1.19999997E+001   7.17529799E+003  -1.54333808E-020  -6.39442073E-020  -1.19999997E+001   1.21465944E-020  -1.50583635E-019  -7.52918175E-020  -6.99081416E+003  -6.99081363E+003  -1.41570516E+004  -2.08116498E+002  -7.44751619E-002   6.14603714E-001   2.74394129E-002   1.19762997E+001   0.00000000E+000   1.04995449E+015   1.96246568E+012   1.00000000E-014   5.20000000E-013
        53     1.19999997E+001   7.17502352E+003   6.18602928E-021   7.43250322E-020  -1.19999997E+001  -4.97837790E-021   7.52918175E-020   0.00000000E+000  -6.99090768E+003  -6.99090814E+003  -1.41568635E+004  -2.08199514E+002  -7.50425226E-002   6.27600164E-001   2.80010136E-002   1.19758149E+001   0.00000000E+000   1.05511781E+015   2.27354954E+012   1.00000000E-014   5.30000000E-013
        54     1.19999997E+001   7.17474769E+003   9.01770756E-021  -5.86401225E-020  -1.19999997E+001  -1.99581736E-020  -7.52918175E-020   3.76459088E-020  -6.99100169E+003  -6.99100311E+003  -1.41566746E+004  -2.08282945E+002  -7.57311690E-002   6.40637935E-001   2.85654233E-002   1.19753276E+001   0.00000000E+000   1.06038543E+015   2.60548143E+012   1.00000000E-014   5.40000000E-013
        55     1.19999997E+001   7.17447098E+003  -1.71786098E-020   2.88919037E-021  -1.19999997E+001   1.19067156E-020   3.76459088E-020   3.76459088E-020  -6.99109597E+003  -6.99109840E+003  -1.41564850E+004  -2.08366641E+002  -7.63209196E-002   6.53701786E-001   2.91316163E-002   1.19748388E+001   0.00000000E+000   1.06576609E+015   2.96378603E+012   1.00000000E-014   5.50000000E-013
        56     1.19999997E+001   7.17419355E+003   9.05807648E-021  -5.44759646E-020  -1.19999997E+001   1.75544672E-020  -3.76459088E-020   3.76459088E-020  -6.99119049E+003  -6.99119395E+003  -1.41562949E+004  -2.08450557E+002  -7.69177880E-002   6.66873047E-001   2.96993089E-002   1.19743487E+001   0.00000000E+000   1.07126293E+015   3.35336148E+012   1.00000000E-014   5.60000000E-013
        57     1.19999997E+001   7.17391507E+003  -1.08408769E-020   1.41149845E-019  -1.19999997E+001   1.14971284E-020   7.52918175E-020  -7.52918175E-020  -6.99128541E+003  -6.99128982E+003  -1.41561041E+004  -2.08534791E+002  -7.74435394E-002   6.80053350E-001   3.02691447E-002   1.19738568E+001   0.00000000E+000   1.07686843E+015   3.77246638E+012   1.00000000E-014   5.70000000E-013
