   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850065E+003   5.16689767E-002   2.84782863E+003   2.84777696E+003  -6.21379637E-002  -1.66697939E+002  -1.66635801E+002   2.84778731E+003  -5.17859534E-002   2.84783910E+003   4.13169663E-002  -1.66687587E+002  -1.66646270E+002
       2       1     1.19999997E+001   7.18828443E+003   4.81313842E-002   2.84771131E+003   2.84766318E+003  -5.86024515E-002  -1.66747750E+002  -1.66689148E+002   2.84766640E+003  -5.53864519E-002   2.84772178E+003   4.49153846E-002  -1.66744534E+002  -1.66699619E+002
       3       1     1.19999997E+001   7.18806506E+003   4.45425606E-002   2.84759228E+003   2.84754773E+003  -5.50157583E-002  -1.66798290E+002  -1.66743274E+002   2.84754371E+003  -5.90408421E-002   2.84760275E+003   4.85676444E-002  -1.66802315E+002  -1.66753748E+002
       4       1     1.19999997E+001   7.18784408E+003   4.09272572E-002   2.84747237E+003   2.84743144E+003  -5.14024479E-002  -1.66849201E+002  -1.66797798E+002   2.84742012E+003  -6.27219201E-002   2.84748284E+003   5.22467294E-002  -1.66860520E+002  -1.66808273E+002
       5       1     1.19999997E+001   7.18762149E+003   3.72854914E-002   2.84735159E+003   2.84731430E+003  -4.77625242E-002  -1.66900481E+002  -1.66852719E+002   2.84729563E+003  -6.64296362E-002   2.84736206E+003   5.59526034E-002  -1.66919148E+002  -1.66863196E+002
       6       1     1.19999997E+001   7.18739730E+003   3.36173729E-002   2.84722994E+003   2.84719632E+003  -4.40960436E-002  -1.66952132E+002  -1.66908036E+002   2.84717025E+003  -7.01639226E-002   2.84724041E+003   5.96852519E-002  -1.66978200E+002  -1.66918515E+002
       7       1     1.19999997E+001   7.18717151E+003   2.99229933E-002   2.84710741E+003   2.84707749E+003  -4.04030357E-002  -1.67004152E+002  -1.66963749E+002   2.84704397E+003  -7.39246694E-002   2.84711789E+003   6.34446269E-002  -1.67037674E+002  -1.66974229E+002
       8       1     1.19999997E+001   7.18694412E+003   2.62024521E-002   2.84698402E+003   2.84695782E+003  -3.66835294E-002  -1.67056541E+002  -1.67019857E+002   2.84691679E+003  -7.77118386E-002   2.84699450E+003   6.72307613E-002  -1.67097569E+002  -1.67030338E+002
       9       1     1.19999997E+001   7.18671512E+003   2.24556270E-002   2.84685976E+003   2.84683731E+003  -3.29375179E-002  -1.67109299E+002  -1.67076361E+002   2.84678872E+003  -8.15255431E-002   2.84687024E+003   7.10436522E-002  -1.67157887E+002  -1.67086843E+002
      10       1     1.19999997E+001   7.18648453E+003   1.86826461E-002   2.84673463E+003   2.84671595E+003  -2.91650123E-002  -1.67162427E+002  -1.67133262E+002   2.84665975E+003  -8.53657136E-002   2.84674511E+003   7.48833475E-002  -1.67218627E+002  -1.67143744E+002
