   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850238E+003   6.01713080E-002   2.84783010E+003   2.84776993E+003  -7.64823981E-002  -1.66705478E+002  -1.66628996E+002   2.84778930E+003  -5.71170519E-002   2.84784642E+003   4.08059618E-002  -1.66686113E+002  -1.66645307E+002
       2       1     1.19999997E+001   7.18828776E+003   6.52613906E-002   2.84771420E+003   2.84764894E+003  -8.75076491E-002  -1.66762977E+002  -1.66675469E+002   2.84767030E+003  -6.61396099E-002   2.84773644E+003   4.38933514E-002  -1.66741609E+002  -1.66697715E+002
       3       1     1.19999997E+001   7.18806999E+003   7.04268628E-002   2.84759659E+003   2.84752616E+003  -9.86959928E-002  -1.66821320E+002  -1.66722625E+002   2.84754956E+003  -7.52948215E-002   2.84762486E+003   4.70256915E-002  -1.66797919E+002  -1.66750894E+002
       4       1     1.19999997E+001   7.18785065E+003   7.56298748E-002   2.84747813E+003   2.84740250E+003  -1.09965664E-001  -1.66880087E+002  -1.66770121E+002   2.84742795E+003  -8.45163798E-002   2.84751247E+003   5.01805905E-002  -1.66854638E+002  -1.66804457E+002
       5       1     1.19999997E+001   7.18762974E+003   8.08704405E-002   2.84735882E+003   2.84727795E+003  -1.21316680E-001  -1.66939276E+002  -1.66817959E+002   2.84730546E+003  -9.38042931E-002   2.84739926E+003   5.33580536E-002  -1.66911763E+002  -1.66858405E+002
       6       1     1.19999997E+001   7.18740725E+003   8.61486021E-002   2.84723865E+003   2.84715251E+003  -1.32749123E-001  -1.66998888E+002  -1.66866138E+002   2.84718210E+003  -1.03158626E-001   2.84728525E+003   5.65581052E-002  -1.66969297E+002  -1.66912739E+002
       7       1     1.19999997E+001   7.18718318E+003   9.14643910E-002   2.84711764E+003   2.84702617E+003  -1.44263055E-001  -1.67058923E+002  -1.66914659E+002   2.84705786E+003  -1.12579426E-001   2.84717044E+003   5.97807617E-002  -1.67027239E+002  -1.66967458E+002
       8       1     1.19999997E+001   7.18695754E+003   9.68178249E-002   2.84699577E+003   2.84689895E+003  -1.55858502E-001  -1.67119381E+002  -1.66963522E+002   2.84693274E+003  -1.22066709E-001   2.84705481E+003   6.30260317E-002  -1.67085589E+002  -1.67022563E+002
       9       1     1.19999997E+001   7.18673032E+003   1.02208914E-001   2.84687305E+003   2.84677084E+003  -1.67535469E-001  -1.67180262E+002  -1.67012727E+002   2.84680675E+003  -1.31620474E-001   2.84693837E+003   6.62939192E-002  -1.67144347E+002  -1.67078053E+002
      10       1     1.19999997E+001   7.18650153E+003   1.07637669E-001   2.84674947E+003   2.84664184E+003  -1.79293966E-001  -1.67241566E+002  -1.67062273E+002   2.84667989E+003  -1.41240724E-001   2.84682113E+003   6.95844273E-002  -1.67203513E+002  -1.67133929E+002
      11       1     1.19999997E+001   7.18627116E+003   1.13104124E-001   2.84662505E+003   2.84651194E+003  -1.91134047E-001  -1.67303294E+002  -1.67112160E+002   2.84655215E+003  -1.50927507E-001   2.84670308E+003   7.28975842E-002  -1.67263088E+002  -1.67190190E+002
      12       1     1.19999997E+001   7.18603921E+003   1.18608291E-001   2.84649977E+003   2.84638116E+003  -2.03055714E-001  -1.67365445E+002  -1.67162390E+002   2.84642353E+003  -1.60680829E-001   2.84658422E+003   7.62334067E-002  -1.67323071E+002  -1.67246837E+002
      13       1     1.19999997E+001   7.18580569E+003   1.24150197E-001   2.84637364E+003   2.84624948E+003  -2.15059005E-001  -1.67428020E+002  -1.67212961E+002   2.84629404E+003  -1.70500725E-001   2.84646454E+003   7.95919174E-002  -1.67383462E+002  -1.67303870E+002
      14       1     1.19999997E+001   7.18557059E+003   1.29729870E-001   2.84624665E+003   2.84611692E+003  -2.27143966E-001  -1.67491018E+002  -1.67263874E+002   2.84616368E+003  -1.80387231E-001   2.84634406E+003   8.29731343E-002  -1.67444262E+002  -1.67361288E+002
      15       1     1.19999997E+001   7.18533391E+003   1.35347345E-001   2.84611881E+003   2.84598346E+003  -2.39310653E-001  -1.67554440E+002  -1.67315130E+002   2.84603243E+003  -1.90340389E-001   2.84622277E+003   8.63770810E-002  -1.67505470E+002  -1.67419093E+002
      16       1     1.19999997E+001   7.18509565E+003   1.41002656E-001   2.84599012E+003   2.84584911E+003  -2.51559102E-001  -1.67618287E+002  -1.67366727E+002   2.84590031E+003  -2.00360231E-001   2.84610067E+003   8.98037843E-002  -1.67567088E+002  -1.67477284E+002
      17       1     1.19999997E+001   7.18485581E+003   1.46695825E-001   2.84586057E+003   2.84571387E+003  -2.63889340E-001  -1.67682557E+002  -1.67418667E+002   2.84576731E+003  -2.10446779E-001   2.84597776E+003   9.32532638E-002  -1.67629114E+002  -1.67535861E+002
      18       1     1.19999997E+001   7.18461440E+003   1.52426826E-001   2.84573017E+003   2.84557774E+003  -2.76301276E-001  -1.67747251E+002  -1.67470949E+002   2.84563344E+003  -2.20599953E-001   2.84585404E+003   9.67255033E-002  -1.67691549E+002  -1.67594824E+002
      19       1     1.19999997E+001   7.18437141E+003   1.58195682E-001   2.84559891E+003   2.84544072E+003  -2.88794889E-001  -1.67812368E+002  -1.67523573E+002   2.84549869E+003  -2.30819721E-001   2.84572951E+003   1.00220513E-001  -1.67754393E+002  -1.67654172E+002
      20       1     1.19999997E+001   7.18412684E+003   1.64002440E-001   2.84546680E+003   2.84530280E+003  -3.01370260E-001  -1.67877909E+002  -1.67576538E+002   2.84536307E+003  -2.41106162E-001   2.84560417E+003   1.03738343E-001  -1.67817645E+002  -1.67713906E+002
      21       1     1.19999997E+001   7.18388069E+003   1.69847139E-001   2.84533384E+003   2.84516399E+003  -3.14027455E-001  -1.67943874E+002  -1.67629846E+002   2.84522656E+003  -2.51459346E-001   2.84547802E+003   1.07279030E-001  -1.67881306E+002  -1.67774027E+002
      22       1     1.19999997E+001   7.18363297E+003   1.75729808E-001   2.84520003E+003   2.84502430E+003  -3.26766518E-001  -1.68010263E+002  -1.67683497E+002   2.84508918E+003  -2.61879310E-001   2.84535106E+003   1.10842600E-001  -1.67945376E+002  -1.67834533E+002
      23       1     1.19999997E+001   7.18338366E+003   1.81650462E-001   2.84506535E+003   2.84488370E+003  -3.39587467E-001  -1.68077077E+002  -1.67737489E+002   2.84495093E+003  -2.72366076E-001   2.84522329E+003   1.14429070E-001  -1.68009856E+002  -1.67895426E+002
