   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850058E+003   5.20454185E-002   2.84782439E+003   2.84777234E+003  -6.77563217E-002  -1.66702537E+002  -1.66634781E+002   2.84779502E+003  -4.50785796E-002   2.84784010E+003   2.93676765E-002  -1.66679859E+002  -1.66650492E+002
       2       1     1.19999997E+001   7.18828430E+003   4.88898247E-002   2.84770277E+003   2.84765388E+003  -6.99209743E-002  -1.66757009E+002  -1.66687088E+002   2.84768192E+003  -4.18848187E-002   2.84772380E+003   2.08536691E-002  -1.66728973E+002  -1.66708119E+002
       3       1     1.19999997E+001   7.18806485E+003   4.56881286E-002   2.84757937E+003   2.84753369E+003  -7.21165395E-002  -1.66812277E+002  -1.66740160E+002   2.84756716E+003  -3.86443258E-002   2.84760580E+003   1.22159150E-002  -1.66778805E+002  -1.66766589E+002
       4       1     1.19999997E+001   7.18784381E+003   4.24630296E-002   2.84745507E+003   2.84741261E+003  -7.43279875E-002  -1.66867950E+002  -1.66793622E+002   2.84745156E+003  -3.53802024E-002   2.84748694E+003   3.51524457E-003  -1.66829002E+002  -1.66825487E+002
       5       1     1.19999997E+001   7.18762115E+003   3.92145141E-002   2.84732987E+003   2.84729065E+003  -7.65552963E-002  -1.66924028E+002  -1.66847473E+002   2.84733512E+003  -3.20924221E-002   2.84736721E+003  -5.24836002E-003  -1.66879565E+002  -1.66884814E+002
       6       1     1.19999997E+001   7.18739689E+003   3.59426387E-002   2.84720376E+003   2.84716782E+003  -7.87984730E-002  -1.66980511E+002  -1.66901712E+002   2.84721784E+003  -2.87810470E-002   2.84724662E+003  -1.40747872E-002  -1.66930493E+002  -1.66944568E+002
       7       1     1.19999997E+001   7.18717104E+003   3.26474319E-002   2.84707675E+003   2.84704411E+003  -8.10574618E-002  -1.67037397E+002  -1.66956339E+002   2.84709972E+003  -2.54460759E-002   2.84712516E+003  -2.29639540E-002  -1.66981785E+002  -1.67004749E+002
       8       1     1.19999997E+001   7.18694358E+003   2.93288896E-002   2.84694884E+003   2.84691951E+003  -8.33322810E-002  -1.67094686E+002  -1.67011354E+002   2.84698076E+003  -2.20875299E-002   2.84700285E+003  -3.19158615E-002  -1.67033442E+002  -1.67065358E+002
       9       1     1.19999997E+001   7.18671452E+003   2.59869901E-002   2.84682003E+003   2.84679405E+003  -8.56229863E-002  -1.67152380E+002  -1.67066757E+002   2.84686096E+003  -1.87055049E-002   2.84687967E+003  -4.09304913E-002  -1.67085462E+002  -1.67126393E+002
      10       1     1.19999997E+001   7.18648386E+003   2.26217837E-002   2.84669032E+003   2.84666770E+003  -8.79296732E-002  -1.67210477E+002  -1.67122547E+002   2.84674033E+003  -1.53000212E-002   2.84675563E+003  -5.00078683E-002  -1.67137847E+002  -1.67187855E+002
