    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850058E+003  -4.24165222E-021  -1.41445731E-020  -1.19999997E+001  -5.40617640E-021  -3.76459088E-020   3.76459088E-020  -6.98629663E+003  -6.98628906E+003  -1.41660937E+004  -2.04124452E+002  -5.00758472E-004   1.12805466E-002   4.35916329E-004   1.19996230E+001   0.00000000E+000   7.67608561E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828430E+003   6.74793049E-021  -3.56350054E-021  -1.19999997E+001   1.98479367E-021   0.00000000E+000   7.52918175E-020  -6.98637070E+003  -6.98636307E+003  -1.41659456E+004  -2.04189829E+002   3.29092096E-003   2.05689649E-002   8.78055437E-004   1.19992409E+001   0.00000000E+000   7.73014062E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806485E+003   5.78355960E-021   1.61431609E-020  -1.19999997E+001  -5.31394432E-021   3.76459088E-020   1.12937726E-019  -6.98644585E+003  -6.98643816E+003  -1.41657954E+004  -2.04256162E+002   7.13713620E-003   2.99922870E-002   1.32665747E-003   1.19988533E+001   0.00000000E+000   7.78422776E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784381E+003  -3.04690758E-022   6.84235258E-021  -1.19999997E+001   1.00460798E-021   0.00000000E+000  -1.12937726E-019  -6.98652156E+003  -6.98651380E+003  -1.41656440E+004  -2.04322981E+002   1.10112524E-002   3.94842277E-002   1.77854915E-003   1.19984628E+001   0.00000000E+000   7.83833259E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762115E+003   1.16079307E-020   9.36229014E-021  -1.19999997E+001  -6.12729371E-021   7.52918175E-020  -1.12937726E-019  -6.98659782E+003  -6.98658999E+003  -1.41654916E+004  -2.04390286E+002   1.49132499E-002   4.90448017E-002   2.23372953E-003   1.19980694E+001   0.00000000E+000   7.89245452E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739689E+003   3.24799432E-021   1.29423835E-020  -1.19999997E+001  -3.70529524E-021   7.52918175E-020   0.00000000E+000  -6.98667463E+003  -6.98666673E+003  -1.41653380E+004  -2.04458077E+002   1.88431161E-002   5.86738939E-002   2.69219283E-003   1.19976732E+001   0.00000000E+000   7.94659266E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717104E+003  -1.13005743E-020   4.79728068E-021  -1.19999997E+001  -2.34814819E-021   7.52918175E-020   0.00000000E+000  -6.98675198E+003  -6.98674402E+003  -1.41651834E+004  -2.04526353E+002   2.28007777E-002   6.83714072E-002   3.15393364E-003   1.19972742E+001   0.00000000E+000   8.00074606E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694358E+003  -1.88088000E-021   1.08798664E-020  -1.19999997E+001   1.18267710E-021  -7.52918175E-020   0.00000000E+000  -6.98682989E+003  -6.98682186E+003  -1.41650276E+004  -2.04595112E+002   2.67862539E-002   7.81373462E-002   3.61895023E-003   1.19968724E+001   0.00000000E+000   8.05491414E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671452E+003   7.56143246E-021   1.17847006E-020  -1.19999997E+001  -5.02363902E-021  -7.52918175E-020   7.52918175E-020  -6.98690834E+003  -6.98690024E+003  -1.41648708E+004  -2.04664357E+002   3.07995998E-002   8.79717017E-002   4.08724330E-003   1.19964678E+001   0.00000000E+000   8.10909673E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648386E+003  -1.13604497E-021   8.59446580E-021  -1.19999997E+001   1.01549883E-020   3.76459088E-020  -7.52918175E-020  -6.98698734E+003  -6.98697918E+003  -1.41647128E+004  -2.04734086E+002   3.48409198E-002   9.78745167E-002   4.55881488E-003   1.19960603E+001   0.00000000E+000   8.16329381E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
        11     1.19999997E+001   7.18625159E+003  -2.83521181E-021  -1.11285838E-020  -1.19999997E+001  -1.41922508E-020   7.52918175E-020   7.52918175E-020  -6.98706690E+003  -6.98705866E+003  -1.41645538E+004  -2.04804300E+002   3.89102211E-002   1.07845784E-001   5.03366630E-003   1.19956500E+001   0.00000000E+000   8.21750527E+014   0.00000000E+000   1.00000000E-014   1.10000000E-013
        12     1.19999997E+001   7.18601773E+003   1.06785553E-020  -8.04131569E-021  -1.19999997E+001   8.03511363E-021  -1.12937726E-019   7.52918175E-020  -6.98714700E+003  -6.98713870E+003  -1.41643937E+004  -2.04875000E+002   4.30075258E-002   1.17885599E-001   5.51180355E-003   1.19952368E+001   0.00000000E+000   8.27173151E+014   0.00000000E+000   1.00000000E-014   1.20000000E-013
        13     1.19999997E+001   7.18578226E+003  -1.55803274E-020   5.89775469E-021  -1.19999997E+001  -8.95416730E-021   0.00000000E+000  -7.52918175E-020  -6.98722765E+003  -6.98721928E+003  -1.41642324E+004  -2.04946185E+002   4.71328957E-002   1.27993923E-001   5.99322376E-003   1.19948208E+001   0.00000000E+000   8.32597195E+014   0.00000000E+000   1.00000000E-014   1.30000000E-013
        14     1.19999997E+001   7.18554518E+003  -2.34985354E-021   7.93215810E-021  -1.19999997E+001  -6.57864837E-021   3.76459088E-020   3.76459088E-020  -6.98730886E+003  -6.98730041E+003  -1.41640701E+004  -2.05017856E+002   5.12863296E-002   1.38170785E-001   6.47792767E-003   1.19944020E+001   0.00000000E+000   8.38022640E+014   0.00000000E+000   1.00000000E-014   1.40000000E-013
