   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996230E+001   1.00002270E+000   4.35916329E-004   1.19999997E+001   0.00000000E+000  -4.24165222E-021  -1.41445731E-020  -1.19999997E+001  -5.40617640E-021  -3.76459088E-020   3.76459088E-020   1.25629928E-004   1.25511974E-004  -2.51141902E-004   1.25570823E-004  -5.52919098E-006  -1.54342801E-005
       2       1     1.19992409E+001   1.00002270E+000   8.78055437E-004   1.19999997E+001   0.00000000E+000   6.74793049E-021  -3.56350054E-021  -1.19999997E+001   1.98479367E-021   0.00000000E+000   7.52918175E-020   2.53046404E-004   2.52822819E-004  -5.05869222E-004   2.52934353E-004  -1.11357971E-005  -3.10841646E-005
       3       1     1.19988533E+001   1.00002270E+000   1.32665747E-003   1.19999997E+001   0.00000000E+000   5.78355960E-021   1.61431609E-020  -1.19999997E+001  -5.31394432E-021   3.76459088E-020   1.12937726E-019   3.82325537E-004   3.81994575E-004  -7.64320112E-004   3.82159666E-004  -1.68229111E-005  -4.69614000E-005
       4       1     1.19984628E+001   1.00002270E+000   1.77854915E-003   1.19999997E+001   0.00000000E+000  -3.04690758E-022   6.84235258E-021  -1.19999997E+001   1.00460798E-021   0.00000000E+000  -1.12937726E-019   5.12552639E-004   5.12113672E-004  -1.02466631E-003   5.12332633E-004  -2.25512538E-005  -6.29542607E-005
       5       1     1.19980694E+001   1.00002270E+000   2.23372953E-003   1.19999997E+001   0.00000000E+000   1.16079307E-020   9.36229014E-021  -1.19999997E+001  -6.12729371E-021   7.52918175E-020  -1.12937726E-019   6.43727453E-004   6.43179818E-004  -1.28690727E-003   6.43452980E-004  -2.83207898E-005  -7.90627743E-005
       6       1     1.19976732E+001   1.00002270E+000   2.69219283E-003   1.19999997E+001   0.00000000E+000   3.24799432E-021   1.29423835E-020  -1.19999997E+001  -3.70529524E-021   7.52918175E-020   0.00000000E+000   7.75848300E-004   7.75191351E-004  -1.55103965E-003   7.75519035E-004  -3.41315090E-005  -9.52867430E-005
       7       1     1.19972742E+001   1.00002270E+000   3.15393364E-003   1.19999997E+001   0.00000000E+000  -1.13005743E-020   4.79728068E-021  -1.19999997E+001  -2.34814819E-021   7.52918175E-020   0.00000000E+000   9.08913672E-004   9.08146675E-004  -1.81706035E-003   9.08529247E-004  -3.99832947E-005  -1.11626007E-004
       8       1     1.19968724E+001   1.00002270E+000   3.61895023E-003   1.19999997E+001   0.00000000E+000  -1.88088000E-021   1.08798664E-020  -1.19999997E+001   1.18267710E-021  -7.52918175E-020   0.00000000E+000   1.04292303E-003   1.04204532E-003  -2.08496835E-003   1.04248311E-003  -4.58761796E-005  -1.28080572E-004
       9       1     1.19964678E+001   1.00002270E+000   4.08724330E-003   1.19999997E+001   0.00000000E+000   7.56143246E-021   1.17847006E-020  -1.19999997E+001  -5.02363902E-021  -7.52918175E-020   7.52918175E-020   1.17787640E-003   1.17688766E-003  -2.35476407E-003   1.17738083E-003  -5.18102598E-005  -1.44650416E-004
      10       1     1.19960603E+001   1.00002270E+000   4.55881488E-003   1.19999997E+001   0.00000000E+000  -1.13604497E-021   8.59446580E-021  -1.19999997E+001   1.01549883E-020   3.76459088E-020  -7.52918175E-020   1.31377442E-003   1.31267423E-003  -2.62644866E-003   1.31322299E-003  -5.77857108E-005  -1.61335604E-004
