   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.80789499E+003   2.81008416E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80407233E+003   0.00000000E+000   2.81039837E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.82809126E+003   2.82997919E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.82476809E+003   0.00000000E+000   2.83042329E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.86018920E+003   2.86207526E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85698798E+003   0.00000000E+000   2.86266231E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.86104494E+003   2.86291988E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85793610E+003   0.00000000E+000   2.86355071E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.86187796E+003   2.86374083E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85885503E+003   0.00000000E+000   2.86441571E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.86265829E+003   2.86451047E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.85971820E+003   0.00000000E+000   2.86522363E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.86338864E+003   2.86523044E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86052750E+003   0.00000000E+000   2.86598472E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.86409641E+003   2.86592603E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86130723E+003   0.00000000E+000   2.86671549E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.86479714E+003   2.86660971E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86208316E+003   0.00000000E+000   2.86742678E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.86549511E+003   2.86729743E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.86285297E+003   0.00000000E+000   2.86813116E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
