   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996231E+001   1.00002270E+000   4.36354521E-004   1.19999997E+001   0.00000000E+000   6.73102965E-022   5.06353393E-021  -1.19999997E+001   1.88069511E-020  -1.88229544E-020   3.76459088E-020   1.10773246E-004   1.40289454E-004  -2.51062700E-004   1.25530931E-004   1.32807441E-005  -6.47059774E-006
       2       1     1.19992412E+001   1.00002270E+000   8.78945966E-004   1.19999997E+001   0.00000000E+000  -4.30921966E-021  -1.66959935E-020  -1.19999997E+001   5.22944014E-021   1.88229544E-020  -1.88229544E-020   2.23125364E-004   2.82588165E-004  -5.05713529E-004   2.52855920E-004   2.67580165E-005  -1.30246986E-005
       3       1     1.19988536E+001   1.00002270E+000   1.32799769E-003   1.19999997E+001   0.00000000E+000   2.64475204E-021  -1.55049513E-020  -1.19999997E+001  -1.72753206E-020   1.88229544E-020  -1.88229544E-020   3.37118118E-004   4.26963216E-004  -7.64081333E-004   3.82039391E-004   4.04341962E-005  -1.96728505E-005
       4       1     1.19984633E+001   1.00002270E+000   1.78034022E-003   1.19999997E+001   0.00000000E+000   3.49943354E-021  -1.35819628E-020  -1.19999997E+001   2.36579310E-020  -1.88229544E-020   0.00000000E+000   4.51945617E-004   5.72396861E-004  -1.02434248E-003   5.12169528E-004   5.42110733E-005  -2.63699254E-005
       5       1     1.19980700E+001   1.00002270E+000   2.23597352E-003   1.19999997E+001   0.00000000E+000   1.30123876E-020  -8.59898496E-022  -1.19999997E+001   3.78313064E-021   0.00000000E+000   3.76459088E-020   5.67607860E-004   7.18889087E-004  -1.28649695E-003   6.43246326E-004   6.80886503E-005  -3.31159288E-005
       6       1     1.19976740E+001   1.00002270E+000   2.69489116E-003   1.19999997E+001   0.00000000E+000  -1.59997338E-020  -1.26600998E-021  -1.19999997E+001   2.63563228E-020   1.88229544E-020   1.88229544E-020   6.84103210E-004   8.66437830E-004  -1.55054104E-003   7.75267931E-004   8.20667369E-005  -3.99106908E-005
       7       1     1.19972751E+001   1.00002270E+000   3.15708826E-003   1.19999997E+001   0.00000000E+000  -8.96945255E-021   6.14930160E-021  -1.19999997E+001   1.56766904E-020   3.76459088E-020   0.00000000E+000   8.01430389E-004   1.01504156E-003  -1.81647195E-003   9.08232941E-004   9.61451431E-005  -4.67541732E-005
       8       1     1.19968734E+001   1.00002270E+000   3.62256286E-003   1.19999997E+001   0.00000000E+000  -1.41938530E-021  -2.33171947E-020  -1.19999997E+001  -1.00455907E-020   0.00000000E+000   1.88229544E-020   9.19588932E-004   1.16469961E-003  -2.08428854E-003   1.04214079E-003   1.10323852E-004  -5.36462771E-005
       9       1     1.19964689E+001   1.00002270E+000   4.09131496E-003   1.19999997E+001   0.00000000E+000   1.10110880E-020  -1.02574839E-020  -1.19999997E+001   2.57384717E-020   0.00000000E+000   3.76459088E-020   1.03857907E-003   1.31541177E-003  -2.35399083E-003   1.17699149E-003   1.24602942E-004  -6.05870707E-005
      10       1     1.19960616E+001   1.00002270E+000   4.56334721E-003   1.19999997E+001   0.00000000E+000  -1.43722093E-020  -1.04238041E-020  -1.19999997E+001   4.38957941E-021  -3.76459088E-020   1.88229544E-020   1.15840127E-003   1.46717907E-003  -2.62558034E-003   1.31278579E-003   1.38982502E-004  -6.75764777E-005
