    iLoop            EVM               SVM               E11               E22               E33               E12               E13               E23               S11               S22               S33               S12               S13               S23              EpVM              dEVM             dEpVM             TotDens         TotJunctDens         DTIME           DTIMETOT
         1     1.19999997E+001   7.18850064E+003   6.73102965E-022   5.06353393E-021  -1.19999997E+001   1.88069511E-020  -1.88229544E-020   3.76459088E-020  -6.98628749E+003  -6.98629815E+003  -1.41660937E+004  -2.04124432E+002  -1.17404020E-002   5.42996624E-003   4.36354521E-004   1.19996231E+001   0.00000000E+000   7.67606869E+014   0.00000000E+000   1.00000000E-014   1.00000000E-014
         2     1.19999997E+001   7.18828443E+003  -4.30921966E-021  -1.66959935E-020  -1.19999997E+001   5.22944014E-021   1.88229544E-020  -1.88229544E-020  -6.98635229E+003  -6.98638138E+003  -1.41659457E+004  -2.04189789E+002  -1.93521106E-002   8.78169293E-003   8.78945966E-004   1.19992412E+001   0.00000000E+000   7.73010762E+014   0.00000000E+000   1.00000000E-014   2.00000000E-014
         3     1.19999997E+001   7.18806506E+003   2.64475204E-021  -1.55049513E-020  -1.19999997E+001  -1.72753206E-020   1.88229544E-020  -1.88229544E-020  -6.98641804E+003  -6.98646583E+003  -1.41657955E+004  -2.04256100E+002  -2.70762495E-002   1.21813294E-002   1.32799769E-003   1.19988536E+001   0.00000000E+000   7.78417795E+014   0.00000000E+000   1.00000000E-014   3.00000000E-014
         4     1.19999997E+001   7.18784408E+003   3.49943354E-021  -1.35819628E-020  -1.19999997E+001   2.36579310E-020  -1.88229544E-020   0.00000000E+000  -6.98648427E+003  -6.98655090E+003  -1.41656442E+004  -2.04322897E+002  -3.48572619E-002   1.56059814E-002   1.78034022E-003   1.19984633E+001   0.00000000E+000   7.83826580E+014   0.00000000E+000   1.00000000E-014   4.00000000E-014
         5     1.19999997E+001   7.18762150E+003   1.30123876E-020  -8.59898496E-022  -1.19999997E+001   3.78313064E-021   0.00000000E+000   3.76459088E-020  -6.98655099E+003  -6.98663658E+003  -1.41654918E+004  -2.04390180E+002  -4.26951491E-002   1.90556522E-002   2.23597352E-003   1.19980700E+001   0.00000000E+000   7.89237067E+014   0.00000000E+000   1.00000000E-014   5.00000000E-014
         6     1.19999997E+001   7.18739732E+003  -1.59997338E-020  -1.26600998E-021  -1.19999997E+001   2.63563228E-020   1.88229544E-020   1.88229544E-020  -6.98661818E+003  -6.98672288E+003  -1.41653383E+004  -2.04457948E+002  -5.05898064E-002   2.25302495E-002   2.69489116E-003   1.19976740E+001   0.00000000E+000   7.94649161E+014   0.00000000E+000   1.00000000E-014   6.00000000E-014
         7     1.19999997E+001   7.18717154E+003  -8.96945255E-021   6.14930160E-021  -1.19999997E+001   1.56766904E-020   3.76459088E-020   0.00000000E+000  -6.98668585E+003  -6.98680980E+003  -1.41651837E+004  -2.04526200E+002  -5.85411245E-002   2.60297575E-002   3.15708826E-003   1.19972751E+001   0.00000000E+000   8.00062771E+014   0.00000000E+000   1.00000000E-014   7.00000000E-014
         8     1.19999997E+001   7.18694415E+003  -1.41938530E-021  -2.33171947E-020  -1.19999997E+001  -1.00455907E-020   0.00000000E+000   1.88229544E-020  -6.98675401E+003  -6.98689734E+003  -1.41650280E+004  -2.04594937E+002  -6.65490969E-002   2.95541193E-002   3.62256286E-003   1.19968734E+001   0.00000000E+000   8.05477840E+014   0.00000000E+000   1.00000000E-014   8.00000000E-014
         9     1.19999997E+001   7.18671517E+003   1.10110880E-020  -1.02574839E-020  -1.19999997E+001   2.57384717E-020   0.00000000E+000   3.76459088E-020  -6.98682264E+003  -6.98698549E+003  -1.41648712E+004  -2.04664157E+002  -7.46137671E-002   3.31033719E-002   4.09131496E-003   1.19964689E+001   0.00000000E+000   8.10894344E+014   0.00000000E+000   1.00000000E-014   9.00000000E-014
        10     1.19999997E+001   7.18648460E+003  -1.43722093E-020  -1.04238041E-020  -1.19999997E+001   4.38957941E-021  -3.76459088E-020   1.88229544E-020  -6.98689175E+003  -6.98707426E+003  -1.41647134E+004  -2.04733861E+002  -8.27351894E-002   3.66774678E-002   4.56334721E-003   1.19960616E+001   0.00000000E+000   8.16312284E+014   0.00000000E+000   1.00000000E-014   1.00000000E-013
