   iLoop   Phase     EVM               SVM                    B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1       1     1.19999997E+001   7.18850238E+003   3.62824483E-002   2.84781864E+003   2.84778236E+003  -5.46065048E-002  -1.66693053E+002  -1.66638447E+002   2.84779779E+003  -3.91718734E-002   2.84783697E+003   2.08478169E-002  -1.66677618E+002  -1.66656771E+002
       2       1     1.19999997E+001   7.18828777E+003   1.71320619E-002   2.84769111E+003   2.84767397E+003  -4.34285700E-002  -1.66737943E+002  -1.66694514E+002   2.84768742E+003  -2.99793847E-002   2.84771740E+003   3.68287663E-003  -1.66724494E+002  -1.66720811E+002
       3       1     1.19999997E+001   7.18807001E+003  -2.30043411E-003   2.84756170E+003   2.84756400E+003  -3.20859300E-002  -1.66783491E+002  -1.66751405E+002   2.84757543E+003  -2.06512162E-002   2.84759608E+003  -1.37351479E-002  -1.66772057E+002  -1.66785792E+002
       4       1     1.19999997E+001   7.18785067E+003  -2.18738337E-002   2.84743135E+003   2.84745322E+003  -2.06608514E-002  -1.66829370E+002  -1.66808709E+002   2.84746263E+003  -1.12549557E-002   2.84747388E+003  -3.12797294E-002  -1.66819964E+002  -1.66851243E+002
       5       1     1.19999997E+001   7.18762976E+003  -4.15881572E-002   2.84730006E+003   2.84734165E+003  -9.15331289E-003  -1.66875578E+002  -1.66866424E+002   2.84734901E+003  -1.79057648E-003   2.84735081E+003  -4.89508936E-002  -1.66868215E+002  -1.66917166E+002
       6       1     1.19999997E+001   7.18740727E+003  -6.14435236E-002   2.84716784E+003   2.84722928E+003   2.43676436E-003  -1.66922116E+002  -1.66924553E+002   2.84723459E+003   7.74199396E-003   2.84722685E+003  -6.67487532E-002  -1.66916811E+002  -1.66983559E+002
       7       1     1.19999997E+001   7.18718321E+003  -8.14400201E-002   2.84703468E+003   2.84711612E+003   1.41094388E-002  -1.66968984E+002  -1.66983094E+002   2.84711935E+003   1.73428099E-002   2.84710201E+003  -8.46733913E-002  -1.66965751E+002  -1.67050424E+002
       8       1     1.19999997E+001   7.18695757E+003  -1.01577673E-001   2.84690058E+003   2.84700216E+003   2.58647327E-002  -1.67016183E+002  -1.67042048E+002   2.84700330E+003   2.70118955E-002   2.84697629E+003  -1.02724836E-001  -1.67015036E+002  -1.67117760E+002
       9       1     1.19999997E+001   7.18673035E+003  -1.21856476E-001   2.84676554E+003   2.84688740E+003   3.77026509E-002  -1.67063712E+002  -1.67101414E+002   2.84688644E+003   3.67492630E-002   2.84684970E+003  -1.20903088E-001  -1.67064665E+002  -1.67185568E+002
      10       1     1.19999997E+001   7.18650156E+003  -1.42276433E-001   2.84662956E+003   2.84677184E+003   4.96232018E-002  -1.67111571E+002  -1.67161194E+002   2.84676877E+003   4.65549222E-002   2.84672222E+003  -1.39208154E-001  -1.67114639E+002  -1.67253847E+002
