   iLoop   Phase               EVM               SVM              EpVM             EelVM              ----               E11               E22               E33               E12               E13               E23              Ep11              Ep22              Ep33              Ep12              Ep13              Ep23
       1       1     1.19996262E+001   1.00002270E+000   4.35591860E-004   1.19999997E+001   0.00000000E+000   3.67818267E-021  -3.40120124E-021  -1.19999997E+001  -7.99925011E-022   2.16840434E-020   0.00000000E+000   1.10697140E-004   1.38322195E-004  -2.49019335E-004   1.24508942E-004   1.62226128E-005  -2.79704949E-005
       2       1     1.19992471E+001   1.00002270E+000   8.77727048E-004   1.19999997E+001   0.00000000E+000   1.47893276E-020   1.01267586E-020  -1.19999997E+001  -9.22155423E-021   8.67361738E-020   0.00000000E+000   2.23062500E-004   2.78718440E-004  -5.01780940E-004   2.50889007E-004   3.26854204E-005  -5.63514014E-005
       3       1     1.19988624E+001   1.00002270E+000   1.32635536E-003   1.19999997E+001   0.00000000E+000   1.28646438E-020  -3.63885023E-021  -1.19999997E+001  -1.37814494E-020   0.00000000E+000   0.00000000E+000   3.37077645E-004   4.21176660E-004  -7.58254306E-004   3.79124942E-004   4.93907721E-005  -8.51507847E-005
       4       1     1.19984749E+001   1.00002270E+000   1.77823245E-003   1.19999997E+001   0.00000000E+000   2.20433293E-021   1.88396175E-020  -1.19999997E+001  -6.31686815E-021   6.50521303E-020   0.00000000E+000   4.51918907E-004   5.64665958E-004  -1.01658487E-003   5.08289469E-004   6.62175465E-005  -1.14159415E-004
       5       1     1.19980846E+001   1.00002270E+000   2.23335845E-003   1.19999997E+001   0.00000000E+000  -3.15519773E-021  -7.93712885E-021  -1.19999997E+001   4.13377307E-021   8.67361738E-020   4.33680869E-020   5.67586330E-004   7.09186359E-004  -1.27677269E-003   6.38382622E-004   8.31657764E-005  -1.43377335E-004
       6       1     1.19976916E+001   1.00002270E+000   2.69173611E-003   1.19999997E+001   0.00000000E+000   3.28440334E-021   9.04426874E-021  -1.19999997E+001   4.56390699E-021   1.08420217E-019   0.00000000E+000   6.84080631E-004   8.54738711E-004  -1.53881934E-003   7.69405185E-004   1.00235580E-004  -1.72804729E-004
       7       1     1.19972958E+001   1.00002270E+000   3.15336738E-003   1.19999997E+001   0.00000000E+000   7.85846397E-021   5.34730907E-021  -1.19999997E+001   7.04339122E-021  -6.50521303E-020  -4.33680869E-020   8.01402328E-004   1.00132363E-003  -1.80272595E-003   9.01357721E-004   1.17427043E-004  -2.02441733E-004
       8       1     1.19968971E+001   1.00002270E+000   3.61825269E-003   1.19999997E+001   0.00000000E+000   1.95600298E-020   5.65894937E-021  -1.19999997E+001  -7.04034099E-023   0.00000000E+000   0.00000000E+000   9.19551532E-004   1.14894122E-003  -2.06849275E-003   1.03424035E-003   1.34740202E-004  -2.32288395E-004
       9       1     1.19964957E+001   1.00002270E+000   4.08639167E-003   1.19999997E+001   0.00000000E+000  -7.35921911E-021   6.68341255E-021  -1.19999997E+001  -2.25514250E-021  -2.16840434E-020   8.67361738E-020   1.03852817E-003   1.29759136E-003  -2.33611953E-003   1.16805295E-003   1.52175064E-004  -2.62344711E-004
      10       1     1.19960916E+001   1.00002270E+000   4.55778417E-003   1.19999997E+001   0.00000000E+000  -1.28398283E-020   1.77197390E-020  -1.19999997E+001   7.62236595E-022   4.33680869E-020   8.67361738E-020   1.15833219E-003   1.44727400E-003  -2.60560619E-003   1.30279550E-003   1.69731643E-004  -2.92610696E-004
