   iLoop  B5                B4                B2                D6                D1                D4                C1                C5                C3                A6                C2                C3              
       1   0.00000000E+000   2.78877509E+003   2.78054921E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.78142386E+003   0.00000000E+000   2.78412729E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       2   0.00000000E+000   2.81068500E+003   2.80309821E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.80391081E+003   0.00000000E+000   2.80643844E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       3   0.00000000E+000   2.84295641E+003   2.83523320E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83603861E+003   0.00000000E+000   2.83864294E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       4   0.00000000E+000   2.84369557E+003   2.83601983E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83676842E+003   0.00000000E+000   2.83943207E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       5   0.00000000E+000   2.84442034E+003   2.83678996E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83748176E+003   0.00000000E+000   2.84020652E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       6   0.00000000E+000   2.84514654E+003   2.83756094E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83819589E+003   0.00000000E+000   2.84098278E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       7   0.00000000E+000   2.84586956E+003   2.83832795E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83890626E+003   0.00000000E+000   2.84175586E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       8   0.00000000E+000   2.84658028E+003   2.83908104E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.83960323E+003   0.00000000E+000   2.84251619E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
       9   0.00000000E+000   2.84727424E+003   2.83981614E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84028221E+003   0.00000000E+000   2.84325982E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      10   0.00000000E+000   2.84795353E+003   2.84053440E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84094552E+003   0.00000000E+000   2.84398780E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      11   0.00000000E+000   2.84862744E+003   2.84124810E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84160365E+003   0.00000000E+000   2.84471195E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      12   0.00000000E+000   2.84928516E+003   2.84194707E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84224601E+003   0.00000000E+000   2.84542205E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      13   0.00000000E+000   2.84993500E+003   2.84263939E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84288111E+003   0.00000000E+000   2.84612593E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      14   0.00000000E+000   2.85057982E+003   2.84332659E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84351174E+003   0.00000000E+000   2.84682489E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      15   0.00000000E+000   2.85121988E+003   2.84400854E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84413797E+003   0.00000000E+000   2.84751919E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      16   0.00000000E+000   2.85185365E+003   2.84468359E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84475835E+003   0.00000000E+000   2.84820778E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      17   0.00000000E+000   2.85247773E+003   2.84535008E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84537055E+003   0.00000000E+000   2.84888755E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      18   0.00000000E+000   2.85306595E+003   2.84598053E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84594646E+003   0.00000000E+000   2.84953220E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      19   0.00000000E+000   2.85363383E+003   2.84658577E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84649200E+003   0.00000000E+000   2.85016279E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
      20   0.00000000E+000   2.85420816E+003   2.84719528E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000   2.84703769E+003   0.00000000E+000   2.85080923E+003   0.00000000E+000   0.00000000E+000   0.00000000E+000
